Date,Average_Return_High,Count_High,Average_Return_Low,Count_Low,ESG_Factor
2008-08-31,0.025761625433625555,117,0.013855114260747618,117,-0.011906511172877937
2008-09-30,-0.08204162486268442,117,-0.1220373723825831,117,-0.03999574751989868
2008-10-31,-0.20655459863032177,117,-0.21793659206362684,117,-0.011381993433305065
2008-11-30,-0.09495065685668196,117,-0.0788903124954731,117,0.01606034436120886
2008-12-31,0.038009756657495064,139,0.06933728233747072,139,0.031327525679975654
2009-01-31,-0.08000427380500814,140,-0.07739293760930312,140,0.0026113361957050274
2009-02-28,-0.11894347779087457,140,-0.0901236043443199,140,0.028819873446554664
2009-03-31,0.11316712937543735,141,0.10227543217186177,141,-0.010891697203575579
2009-04-30,0.15488981972819035,141,0.20517078748341103,141,0.050280967755220674
2009-05-31,0.06352382564960854,141,0.030111616860225104,141,-0.03341220878938343
2009-06-30,0.00037769976041694724,143,-0.0156541139475365,143,-0.016031813707953448
2009-07-31,0.09438441528151072,144,0.09517913807200848,144,0.0007947227904977622
2009-08-31,0.043548814050701046,144,0.04826866265058445,144,0.0047198485998834055
2009-09-30,0.03894995625976854,148,0.06233058157983091,148,0.023380625320062368
2009-10-31,-0.018292060647127982,148,-0.047448463356838895,148,-0.029156402709710913
2009-11-30,0.061137510201457725,148,0.05374492296227003,148,-0.0073925872391876965
2009-12-31,0.03459485248004843,156,0.056312917384257685,156,0.02171806490420926
2010-01-31,-0.03438978606891282,157,-0.030307315086549918,157,0.004082470982362901
2010-02-28,0.041027688053478256,157,0.05243024966470543,157,0.011402561611227172
2010-03-31,0.06652612713141529,157,0.06836768186690415,157,0.0018415547354888595
2010-04-30,0.024733877599497148,157,0.044657213944958266,157,0.019923336345461118
2010-05-31,-0.07425755044472623,157,-0.07924529087189358,157,-0.0049877404271673476
2010-06-30,-0.05869923067995263,157,-0.07005794570513368,157,-0.011358715025181057
2010-07-31,0.06853523456920756,157,0.0709273076006666,157,0.0023920730314590383
2010-08-31,-0.04870000277370439,157,-0.04987048399909727,157,-0.001170481225392879
2010-09-30,0.0915708503895744,157,0.11452520410180392,157,0.022954353712229522
2010-10-31,0.03134295610294352,157,0.04086946341941023,157,0.00952650731646671
2010-11-30,0.004449033698485669,157,0.023189537910886356,157,0.018740504212400685
2010-12-31,0.06847189181206612,163,0.06939552577510447,163,0.0009236339630383505
2011-01-31,0.014883408593509064,164,0.026005331296598055,164,0.011121922703088991
2011-02-28,0.025876012870623095,164,0.05243927220055188,164,0.026563259329928788
2011-03-31,0.005646764696975851,164,0.026814600440919066,164,0.021167835743943215
2011-04-30,0.02781674111949864,164,0.03584373680899282,164,0.008026995689494179
2011-05-31,-0.009317710627536988,164,-0.007037789252136206,164,0.0022799213754007815
2011-06-30,-0.020456575570527196,164,-0.019276098086770423,164,0.0011804774837567734
2011-07-31,-0.04213190210788481,164,-0.029492138605287578,164,0.012639763502597233
2011-08-31,-0.062308617853155446,164,-0.06045268241510151,164,0.0018559354380539364
2011-09-30,-0.07659715775051967,164,-0.11936546763044956,164,-0.04276830987992988
2011-10-31,0.11730064548210381,164,0.12949368846132903,164,0.012193042979225216
2011-11-30,-0.008927580871347474,164,-0.005591248164995509,164,0.0033363327063519656
2011-12-31,0.003933140605390012,167,0.004998110961858142,167,0.0010649703564681295
2012-01-31,0.05422862199249782,167,0.08113208331912926,167,0.02690346132663144
2012-02-29,0.03285046831979606,167,0.04901875680918478,167,0.01616828848938872
2012-03-31,0.028285859750293803,167,0.016471152630652915,167,-0.011814707119640888
2012-04-30,-0.014502760278518113,167,-0.004126323059931284,167,0.010376437218586828
2012-05-31,-0.06475705012561817,167,-0.06012346233621703,167,0.004633587789401136
2012-06-30,0.03456304243192731,167,0.02320956807481287,167,-0.011353474357114438
2012-07-31,-0.0011632825231934476,167,-0.0017581291712743731,167,-0.0005948466480809255
2012-08-31,0.025184425692125912,167,0.02971576722011549,167,0.004531341527989577
2012-09-30,0.024382549555760302,167,0.03367319309707329,167,0.009290643541312989
2012-10-31,-0.006968020787275418,167,-0.011473789457646101,167,-0.004505768670370684
2012-11-30,0.010485787748563857,167,0.027774492600562643,167,0.017288704851998786
2012-12-31,0.019317357666058892,167,0.02549283250218664,167,0.006175474836127747
2013-01-31,0.06750040270511992,167,0.07564144310978868,167,0.008141040404668759
2013-02-28,0.010790749187272294,167,0.016085866476117597,167,0.005295117288845304
2013-03-31,0.04506744428864704,168,0.04465767953026057,168,-0.00040976475838647164
2013-04-30,0.013350121083050172,168,0.008102465664941603,168,-0.005247655418108569
2013-05-31,0.014808518685836762,168,0.03177462082224655,168,0.01696610213640979
2013-06-30,-0.015383446041037875,168,-0.011338574086775115,168,0.004044871954262759
2013-07-31,0.04862517673662354,168,0.06116590498866763,168,0.012540728252044088
2013-08-31,-0.03745913962763296,168,-0.02668121406999111,168,0.010777925557641854
2013-09-30,0.031525772725646745,168,0.057545971144489956,168,0.02602019841884321
2013-10-31,0.04947268889677778,168,0.03372159240970321,168,-0.015751096487074567
2013-11-30,0.020886946627388814,168,0.021009337607830792,168,0.0001223909804419776
2013-12-31,0.018282366270022915,170,0.03134794154496557,170,0.013065575274942655
2014-01-31,-0.03410316573630326,170,-0.018173173078616538,170,0.01592999265768672
2014-02-28,0.044799347121491924,170,0.06340459168819036,170,0.018605244566698438
2014-03-31,0.017278273447744966,170,-0.009190156858313201,170,-0.026468430306058166
2014-04-30,0.001825351598944756,170,-0.014378975181462646,170,-0.016204326780407403
2014-05-31,0.019926481379940384,170,0.023655866302444775,170,0.003729384922504391
2014-06-30,0.020450914673407292,170,0.042297238732202945,170,0.021846324058795653
2014-07-31,-0.02693932211953938,170,-0.03483517861370219,170,-0.007895856494162808
2014-08-31,0.038546073943928214,170,0.051527722611223056,170,0.012981648667294843
2014-09-30,-0.025004978269800592,170,-0.042106275503346835,170,-0.017101297233546243
2014-10-31,0.02244752504847081,171,0.032272621418601,171,0.009825096370130192
2014-11-30,0.027651272840329064,171,0.01665386561388288,171,-0.010997407226446185
2014-12-31,0.002209289374001107,175,-0.004319945203326982,175,-0.00652923457732809
2015-01-31,-0.02239243577539121,176,-0.021973796846853185,176,0.0004186389285380232
2015-02-28,0.0465984752197929,176,0.0662909853637278,176,0.019692510143934895
2015-03-31,-0.013118907760913215,177,0.0005081479439697744,177,0.01362705570488299
2015-04-30,0.0012165470462784855,177,0.004866201881701935,177,0.0036496548354234496
2015-05-31,0.008460138934101307,177,0.021605281155347853,177,0.013145142221246546
2015-06-30,-0.025464515800637463,179,-0.008085142413551297,179,0.017379373387086165
2015-07-31,0.0049655281230343,180,0.001459608837303604,180,-0.0035059192857306958
2015-08-31,-0.053229786244558625,181,-0.04443113854642035,181,0.008798647698138276
2015-09-30,-0.029791334595917714,184,-0.05161354666276928,184,-0.021822212066851567
2015-10-31,0.07269491152823364,185,0.06778962171137336,185,-0.004905289816860281
2015-11-30,-0.0019646456523481947,186,0.013825999198208767,186,0.01579064485055696
2015-12-31,-0.02431388431674797,259,-0.05029706939209537,259,-0.0259831850753474
2016-01-31,-0.05578593957882991,267,-0.07782071844862672,267,-0.02203477886979681
2016-02-29,0.015791529751079843,267,0.019366456346007026,267,0.003574926594927183
2016-03-31,0.08310205427049634,270,0.0899582529745243,270,0.006856198704027955
2016-04-30,0.009421474848693713,273,0.020622469109682382,273,0.011200994260988669
2016-05-31,0.004968737029047519,274,0.019358664035141682,274,0.014389927006094164
2016-06-30,0.0012925883095263884,279,-0.0004518630710462805,279,-0.0017444513805726688
2016-07-31,0.048017689514585585,279,0.052423843565431665,279,0.00440615405084608
2016-08-31,0.001834504988577457,280,0.015081081433133772,280,0.013246576444556315
2016-09-30,-0.0030264592355428374,282,0.013971649320439688,282,0.016998108555982525
2016-10-31,-0.017851341006501147,283,-0.03442654586318248,283,-0.016575204856681333
2016-11-30,0.05946759338068472,283,0.08779243761752023,283,0.02832484423683551
2016-12-31,0.015019720045193474,326,0.02884823376004086,326,0.013828513714847387
2017-01-31,0.02046185775065562,327,0.00959364980869741,327,-0.01086820794195821
2017-02-28,0.032387800858686505,327,0.01972957634008562,327,-0.012658224518600884
2017-03-31,-0.004681035779791706,328,0.01871826442210128,328,0.023399300201892986
2017-04-30,0.009265047140531939,329,0.02019509572531405,329,0.010930048584782113
2017-05-31,0.006761101825687249,329,-0.011541157152397645,329,-0.018302258978084893
2017-06-30,0.008806073763688685,329,0.03782338547974978,329,0.029017311716061096
2017-07-31,0.015403147681139531,329,0.01791456718461852,329,0.0025114195034789902
2017-08-31,-0.003912288698724907,330,-0.007570805976659199,330,-0.003658517277934292
2017-09-30,0.032025856314224076,330,0.061939806347704095,330,0.02991395003348002
2017-10-31,0.01452707601351004,330,0.012921585293173379,330,-0.0016054907203366612
2017-11-30,0.03840203988934792,330,0.03913896459681562,330,0.0007369247074677024
2017-12-31,0.017745675034477354,344,0.007400889576159626,344,-0.010344785458317728
2018-01-31,0.039287977541071155,345,0.02350737065634635,345,-0.015780606884724806
2018-02-28,-0.04752752315023787,345,-0.03633070595597444,345,0.01119681719426343
2018-03-31,-0.009720898155017681,346,0.017734485484846588,346,0.02745538363986427
2018-04-30,0.0016486404283748172,346,0.011477881751367706,346,0.009829241322992888
2018-05-31,0.014379670306578666,346,0.0599859460482535,346,0.045606275741674834
2018-06-30,0.006671088253661586,346,0.013236709983207319,346,0.006565621729545733
2018-07-31,0.034472270712274315,346,0.023662313670292083,346,-0.010809957041982232
2018-08-31,0.019604236286279032,346,0.05036925425605051,346,0.030765017969771477
2018-09-30,-0.003507967389413786,346,-0.01272188337003038,346,-0.009213915980616594
2018-10-31,-0.07282129444332616,346,-0.09869773729282241,346,-0.02587644284949625
2018-11-30,0.027856662500602335,346,0.029173718493875657,346,0.0013170559932733222
2018-12-31,-0.10512092328878034,352,-0.10897143118322936,352,-0.003850507894449018
2019-01-31,0.09760390449546115,352,0.12406788550450515,352,0.026463981009044
2019-02-28,0.0380233643898779,352,0.045980818159255754,352,0.007957453769377856
2019-03-31,0.0029966684188564526,352,-0.004184425704297077,352,-0.00718109412315353
2019-04-30,0.032658528222160456,352,0.03966553733944886,352,0.007007009117288403
2019-05-31,-0.07899635966081112,352,-0.07154204186905185,352,0.007454317791759271
2019-06-30,0.07735865489322154,352,0.07809319626268013,352,0.0007345413694585939
2019-07-31,0.012925838429290352,352,0.0198218055443333,352,0.006895967115042947
2019-08-31,-0.044180121702537635,353,-0.033988960509855184,353,0.01019116119268245
2019-09-30,0.040154018271582374,353,0.021685314624985727,353,-0.018468703646596647
2019-10-31,0.0034579859523610813,353,0.028183868516333116,353,0.024725882563972033
2019-11-30,0.03294537688897176,353,0.037310142846320046,353,0.004364765957348284
2019-12-31,0.03213480671343056,357,0.0321895810722707,357,5.477435884013865e-05
2020-01-31,-0.0279348206310768,357,-0.020351945575383452,357,0.007582875055693349
2020-02-29,-0.09229439246900176,358,-0.08413585671215681,358,0.008158535756844942
2020-03-31,-0.2058294705773615,358,-0.21764519727848228,358,-0.011815726701120771
2020-04-30,0.15155418402793,358,0.18140783615746744,358,0.029853652129537445
2020-05-31,0.03930355988755908,358,0.0748451629231119,358,0.03554160303555282
2020-06-30,0.024142474904627065,358,0.04082825751403166,358,0.016685782609404592
2020-07-31,0.034705248212593014,358,0.04053010672184865,358,0.005824858509255633
2020-08-31,0.05220594495474631,358,0.05564405522426214,358,0.0034381102695158344
2020-09-30,-0.03343169674788715,358,-0.03264601422967527,358,0.000785682518211879
2020-10-31,-0.0015152152587011615,358,0.013922370099531428,358,0.01543758535823259
2020-11-30,0.1689565877704632,358,0.17661120827197815,358,0.0076546205015149416
2020-12-31,0.04277484575531413,362,0.08676439275246281,362,0.04398954699714868
2021-01-31,0.005838880459692104,363,0.08580248862905483,363,0.07996360816936272
2021-02-28,0.060415584892817,363,0.09391739483987877,363,0.03350180994706176
2021-03-31,0.06008854568598302,363,0.029861087369731545,363,-0.030227458316251475
2021-04-30,0.04024620267249342,363,0.030387942201434023,363,-0.009858260471059394
2021-05-31,0.025825823762092706,363,0.013871386886207376,363,-0.01195443687588533
2021-06-30,-0.001967940194972149,363,0.011945481951735845,363,0.013913422146707995
2021-07-31,0.007213700340705396,363,-0.013911487040438306,363,-0.021125187381143704
2021-08-31,0.018657707207661682,363,0.03881749696331057,363,0.020159789755648888
2021-09-30,-0.037413268781626444,363,-0.018090559385243954,363,0.01932270939638249
2021-10-31,0.04818470861012865,363,0.05713295225378359,363,0.008948243643654943
2021-11-30,-0.026461867317753483,363,-0.034268500913772634,363,-0.007806633596019151
2021-12-31,0.062037964495727516,368,0.04651575295755425,368,-0.015522211538173264
2022-01-31,-0.03782779728728283,368,-0.07305178174082978,368,-0.03522398445354695
2022-02-28,-0.004244638717195563,368,0.014627757889159793,368,0.018872396606355354
2022-03-31,0.021006696595458698,369,0.012244783150218357,369,-0.00876191344524034
2022-04-30,-0.06034249714364582,369,-0.08307488665767414,369,-0.02273238951402832
2022-05-31,0.007227425172901823,369,0.016438365378676673,369,0.00921094020577485
2022-06-30,-0.10129932238192647,369,-0.07355583566409922,369,0.027743486717827254
2022-07-31,0.08720752662694899,369,0.12113900647848257,369,0.03393147985153358
2022-08-31,-0.034077667077203465,369,-0.03782695604040071,369,-0.0037492889631972476
2022-09-30,-0.10364375600707249,369,-0.09672847446940222,369,0.006915281537670265
2022-10-31,0.11228494416457005,369,0.12377125194559006,369,0.011486307781020014
2022-11-30,0.07260033675598868,369,0.04405504123005318,369,-0.028545295525935495
2022-12-31,-0.05377499110521048,371,-0.06797361820648615,371,-0.014198627101275667
2023-01-31,0.07945386086108122,371,0.11420546329463228,371,0.03475160243355106
2023-02-28,-0.03224509688741769,371,-0.014126930835883232,371,0.018118166051534455
2023-03-31,-0.016880435748508678,371,-0.03257621242596729,371,-0.01569577667745861
2023-04-30,-0.0045477124943570325,371,-0.011784719985567182,371,-0.00723700749121015
2023-05-31,-0.04032369556625182,371,-0.014802755714820235,371,0.025520939851431588
2023-06-30,0.07981787080948613,371,0.08070547460335584,371,0.0008876037938697068
2023-07-31,0.04279066739018642,371,0.05585715219895721,371,0.01306648480877079
2023-08-31,-0.03550607294909526,371,-0.03399239905315922,371,0.0015136738959360407
2023-09-30,-0.05236954215210508,371,-0.056205334177148236,371,-0.0038357920250431596
2023-10-31,-0.05160252998609859,371,-0.05710993662276784,371,-0.0055074066366692445
2023-11-30,0.0907089864289185,371,0.09631906219126818,371,0.0056100757623496755
2023-12-31,0.08302203246741312,373,0.11514378407811249,373,0.03212175161069937
2024-01-31,-0.018097248392109643,373,-0.037933478517698724,373,-0.01983623012558908
2024-02-29,0.031722355949700305,373,0.04561196339710211,373,0.013889607447401801
2024-03-31,0.04625884550247204,373,0.027716306111658946,373,-0.018542539390813097
2024-04-30,-0.04761999978423616,373,-0.06557644038925639,373,-0.017956440605020232
