location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,resff3_6_1,monthly,ew,1,3431,1680,1993-12-31,-0.0014449208445046
usa,resff3_6_1,monthly,ew,1,3483,1611,1994-01-31,0.0174920965092794
usa,resff3_6_1,monthly,ew,1,3460,1709,1994-02-28,0.0126718555727145
usa,resff3_6_1,monthly,ew,1,3377,1577,1994-03-31,0.00613705216262566
usa,resff3_6_1,monthly,ew,1,3324,1587,1994-04-30,0.015248541614643
usa,resff3_6_1,monthly,ew,1,3310,1612,1994-05-31,-0.00266889413867855
usa,resff3_6_1,monthly,ew,1,3479,1557,1994-06-30,0.00655741052200592
usa,resff3_6_1,monthly,ew,1,3460,1676,1994-07-31,0.00464958375977771
usa,resff3_6_1,monthly,ew,1,3487,1626,1994-08-31,0.0021100387765063
usa,resff3_6_1,monthly,ew,1,3544,1676,1994-09-30,0.00813825806974345
usa,resff3_6_1,monthly,ew,1,3591,1632,1994-10-31,0.0112390910521729
usa,resff3_6_1,monthly,ew,1,3554,1674,1994-11-30,0.0113718961218871
usa,resff3_6_1,monthly,ew,1,3497,1702,1994-12-31,0.029179732359988
usa,resff3_6_1,monthly,ew,1,3553,1669,1995-01-31,-0.00198891984448098
usa,resff3_6_1,monthly,ew,1,3571,1645,1995-02-28,-0.00315815456913278
usa,resff3_6_1,monthly,ew,1,3599,1612,1995-03-31,0.00321868656555246
usa,resff3_6_1,monthly,ew,1,3525,1729,1995-04-30,0.00793624379001515
usa,resff3_6_1,monthly,ew,1,3519,1684,1995-05-31,0.00394356099004481
usa,resff3_6_1,monthly,ew,1,3606,1776,1995-06-30,0.000157075658188781
usa,resff3_6_1,monthly,ew,1,3697,1667,1995-07-31,0.0140983141859911
usa,resff3_6_1,monthly,ew,1,3739,1860,1995-08-31,0.0168886098257503
usa,resff3_6_1,monthly,ew,1,3667,1794,1995-09-30,0.0126047081161293
usa,resff3_6_1,monthly,ew,1,3738,1868,1995-10-31,0.0124970375992328
usa,resff3_6_1,monthly,ew,1,3777,1858,1995-11-30,0.00981440752535584
usa,resff3_6_1,monthly,ew,1,3713,1702,1995-12-31,0.0228877724057229
usa,resff3_6_1,monthly,ew,1,3833,1864,1996-01-31,-0.00927782314166798
usa,resff3_6_1,monthly,ew,1,3735,1638,1996-02-29,-0.00943600679315322
usa,resff3_6_1,monthly,ew,1,3797,1760,1996-03-31,-0.000355722416068609
usa,resff3_6_1,monthly,ew,1,3838,1696,1996-04-30,-0.0161551054602722
usa,resff3_6_1,monthly,ew,1,3912,1679,1996-05-31,-0.00975479967983318
usa,resff3_6_1,monthly,ew,1,4020,1955,1996-06-30,0.00650671206532564
usa,resff3_6_1,monthly,ew,1,4085,1799,1996-07-31,-0.00930206436746538
usa,resff3_6_1,monthly,ew,1,3948,1875,1996-08-31,0.00258336974748666
usa,resff3_6_1,monthly,ew,1,4000,1959,1996-09-30,-0.00308112979139982
usa,resff3_6_1,monthly,ew,1,3920,1918,1996-10-31,0.0338561844006816
usa,resff3_6_1,monthly,ew,1,3981,1923,1996-11-30,0.000966767257663408
usa,resff3_6_1,monthly,ew,1,4035,1657,1996-12-31,0.0310921233879809
usa,resff3_6_1,monthly,ew,1,4092,1678,1997-01-31,-0.0311398399524385
usa,resff3_6_1,monthly,ew,1,4132,1613,1997-02-28,0.0105210066232237
usa,resff3_6_1,monthly,ew,1,4009,1941,1997-03-31,0.0255810917758307
usa,resff3_6_1,monthly,ew,1,4023,1977,1997-04-30,0.0215993682443012
usa,resff3_6_1,monthly,ew,1,4066,1981,1997-05-31,-0.0132489462649078
usa,resff3_6_1,monthly,ew,1,4059,1994,1997-06-30,0.0192438760908239
usa,resff3_6_1,monthly,ew,1,4114,2041,1997-07-31,0.0205612884790547
usa,resff3_6_1,monthly,ew,1,4091,1754,1997-08-31,-0.00969486234341045
usa,resff3_6_1,monthly,ew,1,4199,1786,1997-09-30,-0.00291678478072233
usa,resff3_6_1,monthly,ew,1,4123,1783,1997-10-31,0.00192106794999681
usa,resff3_6_1,monthly,ew,1,4113,2026,1997-11-30,0.0281237247464384
usa,resff3_6_1,monthly,ew,1,4153,1862,1997-12-31,0.0478065387385415
usa,resff3_6_1,monthly,ew,1,4154,1908,1998-01-31,-0.0294850719072211
usa,resff3_6_1,monthly,ew,1,3948,1897,1998-02-28,-0.00396313075472715
usa,resff3_6_1,monthly,ew,1,3957,1864,1998-03-31,0.0231164154440104
usa,resff3_6_1,monthly,ew,1,4157,1943,1998-04-30,0.00541202963280186
usa,resff3_6_1,monthly,ew,1,3996,1772,1998-05-31,0.0150174886392814
usa,resff3_6_1,monthly,ew,1,4268,2072,1998-06-30,0.0359663811628947
usa,resff3_6_1,monthly,ew,1,4303,1915,1998-07-31,0.012300833419507
usa,resff3_6_1,monthly,ew,1,4120,1950,1998-08-31,0.006709191831102
usa,resff3_6_1,monthly,ew,1,4229,2026,1998-09-30,0.0222560607146909
usa,resff3_6_1,monthly,ew,1,4203,2096,1998-10-31,-0.0134895890660132
usa,resff3_6_1,monthly,ew,1,4155,1689,1998-11-30,-0.0302396861781814
usa,resff3_6_1,monthly,ew,1,4345,1595,1998-12-31,0.0409226849023591
usa,resff3_6_1,monthly,ew,1,4298,1817,1999-01-31,0.0147161318038642
usa,resff3_6_1,monthly,ew,1,4246,1512,1999-02-28,-0.0182003164430354
usa,resff3_6_1,monthly,ew,1,4205,1867,1999-03-31,0.000339654554545429
usa,resff3_6_1,monthly,ew,1,3963,1893,1999-04-30,0.0171535209825901
usa,resff3_6_1,monthly,ew,1,3962,1922,1999-05-31,-0.0139225522735784
usa,resff3_6_1,monthly,ew,1,3995,1947,1999-06-30,0.0180459708662887
usa,resff3_6_1,monthly,ew,1,4083,1886,1999-07-31,0.0121591133812525
usa,resff3_6_1,monthly,ew,1,3956,1670,1999-08-31,0.0235519952946625
usa,resff3_6_1,monthly,ew,1,4021,1617,1999-09-30,0.029080724386858
usa,resff3_6_1,monthly,ew,1,3915,1743,1999-10-31,0.0364078413101778
usa,resff3_6_1,monthly,ew,1,4075,1688,1999-11-30,-0.0120183891109254
usa,resff3_6_1,monthly,ew,1,3938,1641,1999-12-31,-0.0060928934880241
usa,resff3_6_1,monthly,ew,1,3929,1826,2000-01-31,0.00159157928641337
usa,resff3_6_1,monthly,ew,1,3927,1633,2000-02-29,0.0137187109110086
usa,resff3_6_1,monthly,ew,1,3894,1862,2000-03-31,0.0326218794914847
usa,resff3_6_1,monthly,ew,1,3963,1950,2000-04-30,-0.0640157618069841
usa,resff3_6_1,monthly,ew,1,3968,1750,2000-05-31,-0.0260224170610469
usa,resff3_6_1,monthly,ew,1,3996,1647,2000-06-30,0.082362451054223
usa,resff3_6_1,monthly,ew,1,4002,1717,2000-07-31,-0.0132115976717107
usa,resff3_6_1,monthly,ew,1,4053,1480,2000-08-31,0.0461374667020822
usa,resff3_6_1,monthly,ew,1,3972,1459,2000-09-30,0.0592251207462897
usa,resff3_6_1,monthly,ew,1,4011,1617,2000-10-31,0.0364087286346141
usa,resff3_6_1,monthly,ew,1,3859,1612,2000-11-30,0.0807098915027333
usa,resff3_6_1,monthly,ew,1,3925,1661,2000-12-31,0.0801710511988299
usa,resff3_6_1,monthly,ew,1,3879,1645,2001-01-31,-0.233516220142275
usa,resff3_6_1,monthly,ew,1,3987,1311,2001-02-28,0.0893751590318941
usa,resff3_6_1,monthly,ew,1,3780,1443,2001-03-31,0.0455015646019896
usa,resff3_6_1,monthly,ew,1,3766,1422,2001-04-30,-0.0234092827509658
usa,resff3_6_1,monthly,ew,1,3663,1449,2001-05-31,-0.00173968226077784
usa,resff3_6_1,monthly,ew,1,3754,1500,2001-06-30,0.0291351288854592
usa,resff3_6_1,monthly,ew,1,3769,1618,2001-07-31,0.0388647999709162
usa,resff3_6_1,monthly,ew,1,3819,1512,2001-08-31,0.052145120825973
usa,resff3_6_1,monthly,ew,1,3817,1761,2001-09-30,0.0592768823115699
usa,resff3_6_1,monthly,ew,1,3827,1637,2001-10-31,-0.0644586785394409
usa,resff3_6_1,monthly,ew,1,3605,1710,2001-11-30,-0.0302850621106655
usa,resff3_6_1,monthly,ew,1,3807,1832,2001-12-31,-0.020166315541695
usa,resff3_6_1,monthly,ew,1,3707,1674,2002-01-31,0.041075457427641
usa,resff3_6_1,monthly,ew,1,3777,1651,2002-02-28,0.0237744337746761
usa,resff3_6_1,monthly,ew,1,3641,1803,2002-03-31,-0.0164351591653272
usa,resff3_6_1,monthly,ew,1,3559,1569,2002-04-30,0.0485018115394483
usa,resff3_6_1,monthly,ew,1,3594,1656,2002-05-31,0.0460841659590096
usa,resff3_6_1,monthly,ew,1,3553,1455,2002-06-30,0.0882808445786462
usa,resff3_6_1,monthly,ew,1,3822,1845,2002-07-31,0.0364645426294376
usa,resff3_6_1,monthly,ew,1,3697,1711,2002-08-31,-0.00154609669722802
usa,resff3_6_1,monthly,ew,1,3840,1785,2002-09-30,0.0423377235396414
usa,resff3_6_1,monthly,ew,1,3815,1624,2002-10-31,-0.0234508073994338
usa,resff3_6_1,monthly,ew,1,3750,1487,2002-11-30,-0.036680388019484
usa,resff3_6_1,monthly,ew,1,3630,1574,2002-12-31,-0.0215849813864658
usa,resff3_6_1,monthly,ew,1,3747,1453,2003-01-31,0.0280727623837189
usa,resff3_6_1,monthly,ew,1,3607,1535,2003-02-28,0.0101198620197864
usa,resff3_6_1,monthly,ew,1,3652,1406,2003-03-31,0.00346935918001707
usa,resff3_6_1,monthly,ew,1,3569,1279,2003-04-30,0.00696335355080432
usa,resff3_6_1,monthly,ew,1,3571,1366,2003-05-31,0.0472460612579077
usa,resff3_6_1,monthly,ew,1,3661,1532,2003-06-30,0.00863960161657638
usa,resff3_6_1,monthly,ew,1,3601,1575,2003-07-31,0.0138303200607384
usa,resff3_6_1,monthly,ew,1,3519,1559,2003-08-31,-0.00938295994502359
usa,resff3_6_1,monthly,ew,1,3421,1615,2003-09-30,0.0148835012739827
usa,resff3_6_1,monthly,ew,1,3500,1700,2003-10-31,0.00214627514250654
usa,resff3_6_1,monthly,ew,1,3532,1462,2003-11-30,0.0100528257919775
usa,resff3_6_1,monthly,ew,1,3455,1443,2003-12-31,-0.0142130888417961
usa,resff3_6_1,monthly,ew,1,3402,1627,2004-01-31,-0.0128504321008625
usa,resff3_6_1,monthly,ew,1,3368,1631,2004-02-29,0.0167221098179505
usa,resff3_6_1,monthly,ew,1,3408,1461,2004-03-31,0.000624189310915967
usa,resff3_6_1,monthly,ew,1,3247,1622,2004-04-30,0.0120200349049329
usa,resff3_6_1,monthly,ew,1,3312,1643,2004-05-31,-0.00278482491192138
usa,resff3_6_1,monthly,ew,1,3372,1648,2004-06-30,0.0175559775279502
usa,resff3_6_1,monthly,ew,1,3458,1595,2004-07-31,0.00711733533371465
usa,resff3_6_1,monthly,ew,1,3374,1254,2004-08-31,-0.00105832330029949
usa,resff3_6_1,monthly,ew,1,3298,1265,2004-09-30,0.0167062701073636
usa,resff3_6_1,monthly,ew,1,3329,1287,2004-10-31,0.00222330945657719
usa,resff3_6_1,monthly,ew,1,3299,1138,2004-11-30,-0.0126601414893524
usa,resff3_6_1,monthly,ew,1,3253,1221,2004-12-31,-0.0299095673691121
usa,resff3_6_1,monthly,ew,1,3225,1276,2005-01-31,0.0233845986816913
usa,resff3_6_1,monthly,ew,1,3188,1368,2005-02-28,0.0120803899603504
usa,resff3_6_1,monthly,ew,1,3176,1455,2005-03-31,0.014295477727573
usa,resff3_6_1,monthly,ew,1,3201,1432,2005-04-30,0.00364521095486451
usa,resff3_6_1,monthly,ew,1,3056,1342,2005-05-31,0.000147649859835022
usa,resff3_6_1,monthly,ew,1,3094,1454,2005-06-30,0.00579540773966485
usa,resff3_6_1,monthly,ew,1,3150,1199,2005-07-31,0.0060047627096823
usa,resff3_6_1,monthly,ew,1,3144,1176,2005-08-31,0.00696992386941783
usa,resff3_6_1,monthly,ew,1,3176,1220,2005-09-30,0.0119203427639743
usa,resff3_6_1,monthly,ew,1,3085,1282,2005-10-31,-0.00526483139668234
usa,resff3_6_1,monthly,ew,1,2993,1304,2005-11-30,-0.00536046443052792
usa,resff3_6_1,monthly,ew,1,3106,1467,2005-12-31,0.00631111096026827
usa,resff3_6_1,monthly,ew,1,3007,1432,2006-01-31,0.0256370830122973
usa,resff3_6_1,monthly,ew,1,3088,1511,2006-02-28,0.0040178580703726
usa,resff3_6_1,monthly,ew,1,3063,1452,2006-03-31,0.0184550300576814
usa,resff3_6_1,monthly,ew,1,3046,1419,2006-04-30,0.00523149258065348
usa,resff3_6_1,monthly,ew,1,3107,1443,2006-05-31,-0.00663853101838672
usa,resff3_6_1,monthly,ew,1,3104,1526,2006-06-30,0.00419233829444946
usa,resff3_6_1,monthly,ew,1,3098,1542,2006-07-31,0.00178506149985021
usa,resff3_6_1,monthly,ew,1,3005,1494,2006-08-31,-0.00861347020836537
usa,resff3_6_1,monthly,ew,1,3155,1571,2006-09-30,0.00375464641892621
usa,resff3_6_1,monthly,ew,1,3077,1497,2006-10-31,-0.0133184347315295
usa,resff3_6_1,monthly,ew,1,3107,1528,2006-11-30,-0.0102393272939431
usa,resff3_6_1,monthly,ew,1,3063,1530,2006-12-31,0.00771797051540839
usa,resff3_6_1,monthly,ew,1,3112,1539,2007-01-31,0.0110694198794723
usa,resff3_6_1,monthly,ew,1,3029,1501,2007-02-28,-0.00910671779945312
usa,resff3_6_1,monthly,ew,1,3037,1500,2007-03-31,0.00202327337064849
usa,resff3_6_1,monthly,ew,1,3036,1507,2007-04-30,0.0145016572492039
usa,resff3_6_1,monthly,ew,1,3070,1496,2007-05-31,-0.00446280912868211
usa,resff3_6_1,monthly,ew,1,3105,1513,2007-06-30,0.0022918673342757
usa,resff3_6_1,monthly,ew,1,3012,1312,2007-07-31,0.0132900498110432
usa,resff3_6_1,monthly,ew,1,2949,1333,2007-08-31,-0.00616073047942072
usa,resff3_6_1,monthly,ew,1,2964,1456,2007-09-30,0.0158708064953605
usa,resff3_6_1,monthly,ew,1,3008,1380,2007-10-31,0.00893131761518149
usa,resff3_6_1,monthly,ew,1,2934,1459,2007-11-30,0.0142682012177157
usa,resff3_6_1,monthly,ew,1,3010,1411,2007-12-31,0.00615920825262626
usa,resff3_6_1,monthly,ew,1,2951,1295,2008-01-31,0.00164070248428348
usa,resff3_6_1,monthly,ew,1,2927,1179,2008-02-29,-0.0117017195463613
usa,resff3_6_1,monthly,ew,1,2972,1261,2008-03-31,0.0112891607222875
usa,resff3_6_1,monthly,ew,1,2929,1280,2008-04-30,0.0162078180375848
usa,resff3_6_1,monthly,ew,1,2976,1234,2008-05-31,0.0129780689498459
usa,resff3_6_1,monthly,ew,1,2897,1212,2008-06-30,0.0486041753910122
usa,resff3_6_1,monthly,ew,1,2968,1168,2008-07-31,-0.0113571828874468
usa,resff3_6_1,monthly,ew,1,2923,1174,2008-08-31,-0.0177038824644668
usa,resff3_6_1,monthly,ew,1,2883,1091,2008-09-30,0.0410019967444535
usa,resff3_6_1,monthly,ew,1,2979,1140,2008-10-31,0.0313485222092297
usa,resff3_6_1,monthly,ew,1,2914,1157,2008-11-30,0.0249505647109994
usa,resff3_6_1,monthly,ew,1,2893,1173,2008-12-31,0.0154632107217481
usa,resff3_6_1,monthly,ew,1,2865,1078,2009-01-31,-0.080108555847546
usa,resff3_6_1,monthly,ew,1,2926,1032,2009-02-28,0.00137852102893542
usa,resff3_6_1,monthly,ew,1,2880,1155,2009-03-31,-0.0304346643181269
usa,resff3_6_1,monthly,ew,1,2856,1235,2009-04-30,-0.0872999680276389
usa,resff3_6_1,monthly,ew,1,2816,1274,2009-05-31,-0.00521094300541958
usa,resff3_6_1,monthly,ew,1,2727,1333,2009-06-30,0.0158185348179091
usa,resff3_6_1,monthly,ew,1,2892,1184,2009-07-31,0.0070043426799131
usa,resff3_6_1,monthly,ew,1,2943,1252,2009-08-31,-0.0064726999776072
usa,resff3_6_1,monthly,ew,1,3009,1325,2009-09-30,0.00494613881934755
usa,resff3_6_1,monthly,ew,1,3024,1277,2009-10-31,0.00247451381007383
usa,resff3_6_1,monthly,ew,1,3005,1267,2009-11-30,0.0127485700568897
usa,resff3_6_1,monthly,ew,1,2955,1403,2009-12-31,0.000518808580790078
usa,resff3_6_1,monthly,ew,1,2925,1420,2010-01-31,0.00448810606986898
usa,resff3_6_1,monthly,ew,1,2961,1396,2010-02-28,0.0167787393523523
usa,resff3_6_1,monthly,ew,1,2944,1455,2010-03-31,-0.0033761320372733
usa,resff3_6_1,monthly,ew,1,2895,1408,2010-04-30,-0.0204996143355598
usa,resff3_6_1,monthly,ew,1,2921,1457,2010-05-31,0.0164494039523857
usa,resff3_6_1,monthly,ew,1,2949,1321,2010-06-30,0.00307984152116789
usa,resff3_6_1,monthly,ew,1,2957,1300,2010-07-31,-0.0209242179170843
usa,resff3_6_1,monthly,ew,1,2877,1374,2010-08-31,0.0110765802597924
usa,resff3_6_1,monthly,ew,1,2825,1397,2010-09-30,-0.0268329224393908
usa,resff3_6_1,monthly,ew,1,2770,1361,2010-10-31,0.00167089236309909
usa,resff3_6_1,monthly,ew,1,2797,1213,2010-11-30,0.0222714889746569
usa,resff3_6_1,monthly,ew,1,2758,1247,2010-12-31,-0.0309803612183495
usa,resff3_6_1,monthly,ew,1,2791,1304,2011-01-31,-0.0113776837066846
usa,resff3_6_1,monthly,ew,1,2807,1400,2011-02-28,0.0115896972624559
usa,resff3_6_1,monthly,ew,1,2756,1284,2011-03-31,0.00131534993904578
usa,resff3_6_1,monthly,ew,1,2774,1262,2011-04-30,-0.00804863290672502
usa,resff3_6_1,monthly,ew,1,2702,1331,2011-05-31,-0.000284328560707332
usa,resff3_6_1,monthly,ew,1,2747,1322,2011-06-30,0.00986892306863662
usa,resff3_6_1,monthly,ew,1,2742,1233,2011-07-31,0.0084744012582405
usa,resff3_6_1,monthly,ew,1,2660,1119,2011-08-31,0.016728032786738
usa,resff3_6_1,monthly,ew,1,2613,1179,2011-09-30,0.014148347065248
usa,resff3_6_1,monthly,ew,1,2594,1162,2011-10-31,-0.0191353709993156
usa,resff3_6_1,monthly,ew,1,2605,1209,2011-11-30,0.0194932509944423
usa,resff3_6_1,monthly,ew,1,2689,1109,2011-12-31,0.0157313730466862
usa,resff3_6_1,monthly,ew,1,2719,1073,2012-01-31,-0.0529551526607438
usa,resff3_6_1,monthly,ew,1,2696,981,2012-02-29,-0.0195482743354915
usa,resff3_6_1,monthly,ew,1,2641,1186,2012-03-31,0.0119590162895008
usa,resff3_6_1,monthly,ew,1,2656,1220,2012-04-30,0.00705037984127403
usa,resff3_6_1,monthly,ew,1,2733,1257,2012-05-31,0.0232880607790169
usa,resff3_6_1,monthly,ew,1,2682,1167,2012-06-30,0.0035940755956719
usa,resff3_6_1,monthly,ew,1,2694,1167,2012-07-31,0.00567523773975418
usa,resff3_6_1,monthly,ew,1,2610,1197,2012-08-31,0.00680196791039754
usa,resff3_6_1,monthly,ew,1,2666,1232,2012-09-30,-0.0119579660874423
usa,resff3_6_1,monthly,ew,1,2650,1322,2012-10-31,0.0088633139461257
usa,resff3_6_1,monthly,ew,1,2647,1290,2012-11-30,-0.00743736476079382
usa,resff3_6_1,monthly,ew,1,2629,1272,2012-12-31,-0.0142948726554413
usa,resff3_6_1,monthly,ew,1,2593,1171,2013-01-31,-0.000204568221151516
usa,resff3_6_1,monthly,ew,1,2600,1114,2013-02-28,0.00512989184136827
usa,resff3_6_1,monthly,ew,1,2609,1190,2013-03-31,0.01068981915122
usa,resff3_6_1,monthly,ew,1,2556,1094,2013-04-30,0.00186900637023086
usa,resff3_6_1,monthly,ew,1,2512,1154,2013-05-31,0.000321146199908626
usa,resff3_6_1,monthly,ew,1,2459,1192,2013-06-30,0.0268281825622087
usa,resff3_6_1,monthly,ew,1,2538,1259,2013-07-31,-0.000902587265900839
usa,resff3_6_1,monthly,ew,1,2514,1243,2013-08-31,-0.00481089845713481
usa,resff3_6_1,monthly,ew,1,2513,1210,2013-09-30,0.00170544175178541
usa,resff3_6_1,monthly,ew,1,2495,1156,2013-10-31,-0.00794293424668812
usa,resff3_6_1,monthly,ew,1,2511,1140,2013-11-30,0.00306127051757611
usa,resff3_6_1,monthly,ew,1,2556,1227,2013-12-31,0.00637274415322034
usa,resff3_6_1,monthly,ew,1,2572,1182,2014-01-31,0.00506436298667616
usa,resff3_6_1,monthly,ew,1,2537,1208,2014-02-28,0.00194632701930627
usa,resff3_6_1,monthly,ew,1,2514,1120,2014-03-31,0.00615700286857412
usa,resff3_6_1,monthly,ew,1,2577,1149,2014-04-30,-0.0158975386679242
usa,resff3_6_1,monthly,ew,1,2512,1133,2014-05-31,-0.00594879289920606
usa,resff3_6_1,monthly,ew,1,2536,1204,2014-06-30,0.0198703310798165
usa,resff3_6_1,monthly,ew,1,2460,1218,2014-07-31,-0.00432396172185574
usa,resff3_6_1,monthly,ew,1,2482,1100,2014-08-31,0.00571830750076707
usa,resff3_6_1,monthly,ew,1,2481,1175,2014-09-30,-0.0198954656617659
usa,resff3_6_1,monthly,ew,1,2553,1162,2014-10-31,-0.0267208567431305
usa,resff3_6_1,monthly,ew,1,2498,1206,2014-11-30,0.0117754291757848
usa,resff3_6_1,monthly,ew,1,2543,1148,2014-12-31,0.021092799577161
usa,resff3_6_1,monthly,ew,1,2520,1081,2015-01-31,0.00662766365547511
usa,resff3_6_1,monthly,ew,1,2533,1028,2015-02-28,-0.034502260305597
usa,resff3_6_1,monthly,ew,1,2454,1068,2015-03-31,0.034485080526809
usa,resff3_6_1,monthly,ew,1,2447,1021,2015-04-30,-0.0594385904860729
usa,resff3_6_1,monthly,ew,1,2459,1140,2015-05-31,0.0175893457594947
usa,resff3_6_1,monthly,ew,1,2505,1209,2015-06-30,-0.00708989798125317
usa,resff3_6_1,monthly,ew,1,2532,1202,2015-07-31,-0.0134001811913057
usa,resff3_6_1,monthly,ew,1,2403,1122,2015-08-31,-0.00289583131469837
usa,resff3_6_1,monthly,ew,1,2464,1149,2015-09-30,0.0305568695760506
usa,resff3_6_1,monthly,ew,1,2443,1181,2015-10-31,-0.00816912645546529
usa,resff3_6_1,monthly,ew,1,2452,1122,2015-11-30,0.0423060577540969
usa,resff3_6_1,monthly,ew,1,2488,1097,2015-12-31,-0.000563041617720243
usa,resff3_6_1,monthly,ew,1,2488,1073,2016-01-31,0.0393432572363113
usa,resff3_6_1,monthly,ew,1,2499,1156,2016-02-29,-0.00197173728847948
usa,resff3_6_1,monthly,ew,1,2447,1104,2016-03-31,-0.0336607172822908
usa,resff3_6_1,monthly,ew,1,2450,1096,2016-04-30,-0.0204511057421874
usa,resff3_6_1,monthly,ew,1,2491,1052,2016-05-31,-0.00167753769932899
usa,resff3_6_1,monthly,ew,1,2467,1112,2016-06-30,0.0363359764839166
usa,resff3_6_1,monthly,ew,1,2573,1035,2016-07-31,-0.0178770951009047
usa,resff3_6_1,monthly,ew,1,2508,1096,2016-08-31,-0.0232673894389653
usa,resff3_6_1,monthly,ew,1,2508,1251,2016-09-30,0.000138795663092058
usa,resff3_6_1,monthly,ew,1,2571,1256,2016-10-31,0.00582818045457177
usa,resff3_6_1,monthly,ew,1,2628,1234,2016-11-30,0.0108275735696799
usa,resff3_6_1,monthly,ew,1,2661,1271,2016-12-31,-0.00997323569734141
usa,resff3_6_1,monthly,ew,1,2472,1233,2017-01-31,-0.00372161829232526
usa,resff3_6_1,monthly,ew,1,2536,1238,2017-02-28,0.0146820271593997
usa,resff3_6_1,monthly,ew,1,2573,1244,2017-03-31,0.00370763590447455
usa,resff3_6_1,monthly,ew,1,2538,1205,2017-04-30,0.0169312413181135
usa,resff3_6_1,monthly,ew,1,2589,1251,2017-05-31,0.0131941625099502
usa,resff3_6_1,monthly,ew,1,2596,1205,2017-06-30,-0.0116438268774434
usa,resff3_6_1,monthly,ew,1,2512,1207,2017-07-31,0.017619027287093
usa,resff3_6_1,monthly,ew,1,2591,1265,2017-08-31,0.023716069380702
usa,resff3_6_1,monthly,ew,1,2553,1255,2017-09-30,-0.0100293652158671
usa,resff3_6_1,monthly,ew,1,2478,1203,2017-10-31,0.021217991791655
usa,resff3_6_1,monthly,ew,1,2547,1258,2017-11-30,-0.00628749590576969
usa,resff3_6_1,monthly,ew,1,2503,1232,2017-12-31,0.00640697805054551
usa,resff3_6_1,monthly,ew,1,2514,1180,2018-01-31,-0.00202029400634658
usa,resff3_6_1,monthly,ew,1,2467,1225,2018-02-28,-0.00956927786521785
usa,resff3_6_1,monthly,ew,1,2459,1207,2018-03-31,-0.00716913971023933
usa,resff3_6_1,monthly,ew,1,2513,1252,2018-04-30,0.0127909324952958
usa,resff3_6_1,monthly,ew,1,2427,1206,2018-05-31,0.0145041155502221
usa,resff3_6_1,monthly,ew,1,2445,1201,2018-06-30,0.00650982374606692
usa,resff3_6_1,monthly,ew,1,2406,1171,2018-07-31,-0.00584436726066755
usa,resff3_6_1,monthly,ew,1,2459,1183,2018-08-31,0.0310124931751041
usa,resff3_6_1,monthly,ew,1,2466,1126,2018-09-30,0.00527816781380136
usa,resff3_6_1,monthly,ew,1,2432,1081,2018-10-31,0.00788085381795231
usa,resff3_6_1,monthly,ew,1,2441,1110,2018-11-30,-0.0030418787540349
usa,resff3_6_1,monthly,ew,1,2430,1145,2018-12-31,-0.00187274504238696
usa,resff3_6_1,monthly,ew,1,2486,1101,2019-01-31,-0.0367612113130794
usa,resff3_6_1,monthly,ew,1,2508,1105,2019-02-28,-0.00601708005809458
usa,resff3_6_1,monthly,ew,1,2502,1155,2019-03-31,0.00825022118319069
usa,resff3_6_1,monthly,ew,1,2482,1100,2019-04-30,-0.00322844732950415
usa,resff3_6_1,monthly,ew,1,2468,1101,2019-05-31,0.0166771619959759
usa,resff3_6_1,monthly,ew,1,2430,1113,2019-06-30,0.00582347444808609
usa,resff3_6_1,monthly,ew,1,2416,1175,2019-07-31,0.00760882425660643
usa,resff3_6_1,monthly,ew,1,2494,1110,2019-08-31,0.0319678309028926
usa,resff3_6_1,monthly,ew,1,2506,1089,2019-09-30,-0.0257113455393719
usa,resff3_6_1,monthly,ew,1,2365,1006,2019-10-31,0.0122671061110575
usa,resff3_6_1,monthly,ew,1,2464,1073,2019-11-30,-0.0152387417373808
usa,resff3_6_1,monthly,ew,1,2403,1041,2019-12-31,-0.0245463768702953
usa,resff3_6_1,monthly,ew,1,2445,1118,2020-01-31,-0.0169877140054212
usa,resff3_6_1,monthly,ew,1,2470,1213,2020-02-29,-0.00531612052218429
usa,resff3_6_1,monthly,ew,1,2451,1204,2020-03-31,-0.0258730963205837
usa,resff3_6_1,monthly,ew,1,2461,1154,2020-04-30,0.0182396672082013
usa,resff3_6_1,monthly,ew,1,2473,1166,2020-05-31,0.0364680161267268
usa,resff3_6_1,monthly,ew,1,2554,1208,2020-06-30,0.0286237696652475
usa,resff3_6_1,monthly,ew,1,2522,1224,2020-07-31,0.0975792103107684
usa,resff3_6_1,monthly,ew,1,2455,1162,2020-08-31,-0.0278393408988681
usa,resff3_6_1,monthly,ew,1,2474,1187,2020-09-30,0.00789837142845747
usa,resff3_6_1,monthly,ew,1,2442,1111,2020-10-31,-0.0361801115023685
usa,resff3_6_1,monthly,ew,1,2448,1112,2020-11-30,0.0237369747242106
usa,resff3_6_1,monthly,ew,1,2479,1223,2020-12-31,0.0104044700574008
usa,resff3_6_1,monthly,ew,1,2501,1219,2021-01-31,-0.0101724764001069
usa,resff3_6_1,monthly,ew,1,2516,1187,2021-02-28,0.0356901546308335
usa,resff3_6_1,monthly,ew,1,2485,1231,2021-03-31,0.029649764153628
usa,resff3_6_1,monthly,ew,1,2452,1203,2021-04-30,0.00475135590232638
usa,resff3_6_1,monthly,ew,1,2510,1162,2021-05-31,0.0153387705878961
