location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,ret_12_7,monthly,ew,1,458,195,1934-03-31,-0.0010412051392181
usa,ret_12_7,monthly,ew,1,465,201,1934-04-30,-0.022305900997292
usa,ret_12_7,monthly,ew,1,469,206,1934-05-31,-0.0222621603678892
usa,ret_12_7,monthly,ew,1,464,224,1934-06-30,0.027564815965119
usa,ret_12_7,monthly,ew,1,475,196,1934-07-31,0.101058511764752
usa,ret_12_7,monthly,ew,1,477,190,1934-08-31,-0.0123283712120814
usa,ret_12_7,monthly,ew,1,465,216,1934-09-30,0.0095820132773929
usa,ret_12_7,monthly,ew,1,457,222,1934-10-31,0.045606889738386
usa,ret_12_7,monthly,ew,1,459,219,1934-11-30,0.104497911809829
usa,ret_12_7,monthly,ew,1,469,211,1934-12-31,0.0163007704407601
usa,ret_12_7,monthly,ew,1,468,213,1935-01-31,0.0118012944006407
usa,ret_12_7,monthly,ew,1,462,208,1935-02-28,0.130394657774432
usa,ret_12_7,monthly,ew,1,455,188,1935-03-31,0.062607776780369
usa,ret_12_7,monthly,ew,1,467,196,1935-04-30,-0.0415289372225751
usa,ret_12_7,monthly,ew,1,480,188,1935-05-31,-0.0138825795287015
usa,ret_12_7,monthly,ew,1,477,192,1935-06-30,0.0482730276841393
usa,ret_12_7,monthly,ew,1,469,200,1935-07-31,-0.0115383879176264
usa,ret_12_7,monthly,ew,1,465,216,1935-08-31,-0.0581430526542559
usa,ret_12_7,monthly,ew,1,461,212,1935-09-30,0.0635581213052701
usa,ret_12_7,monthly,ew,1,456,196,1935-10-31,0.00722146598137363
usa,ret_12_7,monthly,ew,1,466,196,1935-11-30,-0.147282589321489
usa,ret_12_7,monthly,ew,1,460,196,1935-12-31,0.0156373427223949
usa,ret_12_7,monthly,ew,1,461,195,1936-01-31,-0.0960610966564546
usa,ret_12_7,monthly,ew,1,476,190,1936-02-29,-0.0191427777206735
usa,ret_12_7,monthly,ew,1,461,199,1936-03-31,0.013370075784681
usa,ret_12_7,monthly,ew,1,454,223,1936-04-30,-0.0484934123617417
usa,ret_12_7,monthly,ew,1,461,216,1936-05-31,0.0428507028725208
usa,ret_12_7,monthly,ew,1,457,222,1936-06-30,-0.00311757748649415
usa,ret_12_7,monthly,ew,1,451,196,1936-07-31,0.0633612786868027
usa,ret_12_7,monthly,ew,1,453,204,1936-08-31,0.0122524859093728
usa,ret_12_7,monthly,ew,1,460,197,1936-09-30,0.0154617971203258
usa,ret_12_7,monthly,ew,1,463,200,1936-10-31,0.0167621760015646
usa,ret_12_7,monthly,ew,1,462,205,1936-11-30,0.0404030892586695
usa,ret_12_7,monthly,ew,1,482,233,1936-12-31,0.0266576977847993
usa,ret_12_7,monthly,ew,1,474,235,1937-01-31,0.0111195227880335
usa,ret_12_7,monthly,ew,1,487,205,1937-02-28,-0.00372071590310673
usa,ret_12_7,monthly,ew,1,493,201,1937-03-31,-0.0221357087935954
usa,ret_12_7,monthly,ew,1,485,202,1937-04-30,0.0277908922815537
usa,ret_12_7,monthly,ew,1,476,215,1937-05-31,-0.000338538032677537
usa,ret_12_7,monthly,ew,1,469,214,1937-06-30,0.00953003126337731
usa,ret_12_7,monthly,ew,1,486,235,1937-07-31,0.00499869810261931
usa,ret_12_7,monthly,ew,1,478,223,1937-08-31,-0.0147960622127038
usa,ret_12_7,monthly,ew,1,481,211,1937-09-30,-0.076984783389756
usa,ret_12_7,monthly,ew,1,492,225,1937-10-31,-0.0302618564926792
usa,ret_12_7,monthly,ew,1,492,221,1937-11-30,-0.0183906386834549
usa,ret_12_7,monthly,ew,1,500,244,1937-12-31,0.000210862432415471
usa,ret_12_7,monthly,ew,1,508,238,1938-01-31,-0.0350863174947681
usa,ret_12_7,monthly,ew,1,509,208,1938-02-28,0.00894482205866023
usa,ret_12_7,monthly,ew,1,507,207,1938-03-31,0.0419914740055459
usa,ret_12_7,monthly,ew,1,527,208,1938-04-30,-0.0946588742284814
usa,ret_12_7,monthly,ew,1,529,206,1938-05-31,0.0636581416662644
usa,ret_12_7,monthly,ew,1,520,207,1938-06-30,-0.198713955732483
usa,ret_12_7,monthly,ew,1,510,215,1938-07-31,-0.0905532065954355
usa,ret_12_7,monthly,ew,1,514,212,1938-08-31,0.0479660139317881
usa,ret_12_7,monthly,ew,1,497,214,1938-09-30,0.0209415830773175
usa,ret_12_7,monthly,ew,1,507,216,1938-10-31,-0.0521686281578035
usa,ret_12_7,monthly,ew,1,514,211,1938-11-30,0.0642922897513428
usa,ret_12_7,monthly,ew,1,513,217,1938-12-31,0.021389846093497
usa,ret_12_7,monthly,ew,1,506,226,1939-01-31,0.0529100195970449
usa,ret_12_7,monthly,ew,1,516,222,1939-02-28,0.014767767561105
usa,ret_12_7,monthly,ew,1,515,248,1939-03-31,-0.0178087677947294
usa,ret_12_7,monthly,ew,1,514,254,1939-04-30,0.0181463651201666
usa,ret_12_7,monthly,ew,1,513,237,1939-05-31,0.028128475665887
usa,ret_12_7,monthly,ew,1,499,241,1939-06-30,-0.068112936454122
usa,ret_12_7,monthly,ew,1,523,230,1939-07-31,0.0602021817803888
usa,ret_12_7,monthly,ew,1,526,216,1939-08-31,-0.0104489570063859
usa,ret_12_7,monthly,ew,1,520,221,1939-09-30,-0.223281377971749
usa,ret_12_7,monthly,ew,1,520,224,1939-10-31,0.0467441013722249
usa,ret_12_7,monthly,ew,1,520,212,1939-11-30,0.113985662379803
usa,ret_12_7,monthly,ew,1,509,217,1939-12-31,0.0255479624066631
usa,ret_12_7,monthly,ew,1,508,224,1940-01-31,0.052124958977993
usa,ret_12_7,monthly,ew,1,510,217,1940-02-29,-0.00263722924016137
usa,ret_12_7,monthly,ew,1,513,217,1940-03-31,0.0094240234244211
usa,ret_12_7,monthly,ew,1,526,220,1940-04-30,-0.0200917877468954
usa,ret_12_7,monthly,ew,1,517,244,1940-05-31,-0.0464469304997884
usa,ret_12_7,monthly,ew,1,525,246,1940-06-30,-0.000214363228984174
usa,ret_12_7,monthly,ew,1,523,251,1940-07-31,0.0167907940020492
usa,ret_12_7,monthly,ew,1,530,244,1940-08-31,0.000328859576028889
usa,ret_12_7,monthly,ew,1,528,259,1940-09-30,0.0141686943943736
usa,ret_12_7,monthly,ew,1,519,221,1940-10-31,-0.0402985964647226
usa,ret_12_7,monthly,ew,1,531,225,1940-11-30,0.0175233807138954
usa,ret_12_7,monthly,ew,1,535,253,1940-12-31,0.0332085377498038
usa,ret_12_7,monthly,ew,1,522,236,1941-01-31,-0.0328645190427877
usa,ret_12_7,monthly,ew,1,526,233,1941-02-28,-0.000515890852884914
usa,ret_12_7,monthly,ew,1,527,228,1941-03-31,-0.0267414842557854
usa,ret_12_7,monthly,ew,1,531,227,1941-04-30,0.0242139831455643
usa,ret_12_7,monthly,ew,1,541,229,1941-05-31,-0.000431470037623166
usa,ret_12_7,monthly,ew,1,528,242,1941-06-30,0.0177298168828353
usa,ret_12_7,monthly,ew,1,534,247,1941-07-31,-0.0281552627271128
usa,ret_12_7,monthly,ew,1,540,247,1941-08-31,0.0125509251290669
usa,ret_12_7,monthly,ew,1,527,248,1941-09-30,-0.00268919410694445
usa,ret_12_7,monthly,ew,1,531,249,1941-10-31,0.0488883800955439
usa,ret_12_7,monthly,ew,1,536,250,1941-11-30,0.045466615102414
usa,ret_12_7,monthly,ew,1,546,256,1941-12-31,0.00728662557154094
usa,ret_12_7,monthly,ew,1,546,258,1942-01-31,-0.00319146426996123
usa,ret_12_7,monthly,ew,1,549,253,1942-02-28,0.0114784309867963
usa,ret_12_7,monthly,ew,1,539,263,1942-03-31,-0.0160611677166763
usa,ret_12_7,monthly,ew,1,540,261,1942-04-30,-0.000345911224718817
usa,ret_12_7,monthly,ew,1,550,271,1942-05-31,-0.001187248990476
usa,ret_12_7,monthly,ew,1,546,272,1942-06-30,0.000933087489043041
usa,ret_12_7,monthly,ew,1,540,252,1942-07-31,0.0055077769561508
usa,ret_12_7,monthly,ew,1,560,234,1942-08-31,-0.003611882152239
usa,ret_12_7,monthly,ew,1,561,262,1942-09-30,-0.00353667249679338
usa,ret_12_7,monthly,ew,1,538,258,1942-10-31,-0.0518296002026716
usa,ret_12_7,monthly,ew,1,545,260,1942-11-30,-0.0429500581678745
usa,ret_12_7,monthly,ew,1,535,258,1942-12-31,-0.0158904619959058
usa,ret_12_7,monthly,ew,1,540,237,1943-01-31,0.0934400716541714
usa,ret_12_7,monthly,ew,1,544,255,1943-02-28,-0.0724062681955248
usa,ret_12_7,monthly,ew,1,540,256,1943-03-31,-0.00972516093799516
usa,ret_12_7,monthly,ew,1,534,254,1943-04-30,0.0232485905153515
usa,ret_12_7,monthly,ew,1,540,262,1943-05-31,-0.0048178808421028
usa,ret_12_7,monthly,ew,1,539,260,1943-06-30,-0.0305561552340709
usa,ret_12_7,monthly,ew,1,538,260,1943-07-31,-0.00772833259304649
usa,ret_12_7,monthly,ew,1,544,260,1943-08-31,0.0252327668846912
usa,ret_12_7,monthly,ew,1,550,246,1943-09-30,0.0101985852753129
usa,ret_12_7,monthly,ew,1,551,234,1943-10-31,-0.0213824213262976
usa,ret_12_7,monthly,ew,1,548,226,1943-11-30,-0.0424053319622492
usa,ret_12_7,monthly,ew,1,551,218,1943-12-31,0.0621602254307422
usa,ret_12_7,monthly,ew,1,551,215,1944-01-31,0.0385099351168217
usa,ret_12_7,monthly,ew,1,536,217,1944-02-29,0.0136077355529448
usa,ret_12_7,monthly,ew,1,538,250,1944-03-31,0.0299121434159694
usa,ret_12_7,monthly,ew,1,532,263,1944-04-30,0.0131430342908717
usa,ret_12_7,monthly,ew,1,554,265,1944-05-31,0.0131970182735784
usa,ret_12_7,monthly,ew,1,544,245,1944-06-30,-0.0868553117421378
usa,ret_12_7,monthly,ew,1,546,249,1944-07-31,0.0170602122734696
usa,ret_12_7,monthly,ew,1,556,254,1944-08-31,0.0138210156089821
usa,ret_12_7,monthly,ew,1,538,261,1944-09-30,-0.000880355014679724
usa,ret_12_7,monthly,ew,1,553,260,1944-10-31,0.00677286518525335
usa,ret_12_7,monthly,ew,1,541,255,1944-11-30,0.0165801976441999
usa,ret_12_7,monthly,ew,1,548,243,1944-12-31,0.0287043825864697
usa,ret_12_7,monthly,ew,1,536,244,1945-01-31,0.0116259881207501
usa,ret_12_7,monthly,ew,1,545,242,1945-02-28,0.0299091775885116
usa,ret_12_7,monthly,ew,1,543,250,1945-03-31,-0.0240855715209379
usa,ret_12_7,monthly,ew,1,551,260,1945-04-30,0.016048185209774
usa,ret_12_7,monthly,ew,1,552,257,1945-05-31,0.0173462431374715
usa,ret_12_7,monthly,ew,1,550,247,1945-06-30,0.0238861152047073
usa,ret_12_7,monthly,ew,1,547,271,1945-07-31,0.00764509525115247
usa,ret_12_7,monthly,ew,1,538,258,1945-08-31,-0.0149291660127076
usa,ret_12_7,monthly,ew,1,535,245,1945-09-30,0.0115491826632723
usa,ret_12_7,monthly,ew,1,556,250,1945-10-31,0.0175957195486222
usa,ret_12_7,monthly,ew,1,548,266,1945-11-30,0.0370500456201328
usa,ret_12_7,monthly,ew,1,552,275,1945-12-31,0.00500127094300361
usa,ret_12_7,monthly,ew,1,557,275,1946-01-31,0.0102740171492366
usa,ret_12_7,monthly,ew,1,562,268,1946-02-28,-0.0285839491492131
usa,ret_12_7,monthly,ew,1,560,276,1946-03-31,0.00467241493992141
usa,ret_12_7,monthly,ew,1,546,265,1946-04-30,0.00458446453955146
usa,ret_12_7,monthly,ew,1,554,268,1946-05-31,-0.0125345194749478
usa,ret_12_7,monthly,ew,1,570,268,1946-06-30,-0.00724082069404962
usa,ret_12_7,monthly,ew,1,551,262,1946-07-31,0.0109586481531208
usa,ret_12_7,monthly,ew,1,556,257,1946-08-31,-0.0154894658274208
usa,ret_12_7,monthly,ew,1,553,238,1946-09-30,-0.0245183282677311
usa,ret_12_7,monthly,ew,1,558,238,1946-10-31,-0.00493037915955882
usa,ret_12_7,monthly,ew,1,570,271,1946-11-30,-0.00124519837250984
usa,ret_12_7,monthly,ew,1,571,283,1946-12-31,0.0151178604039053
usa,ret_12_7,monthly,ew,1,571,274,1947-01-31,-0.0361866638557006
usa,ret_12_7,monthly,ew,1,585,263,1947-02-28,0.000685698972968376
usa,ret_12_7,monthly,ew,1,583,261,1947-03-31,0.0159145526394077
usa,ret_12_7,monthly,ew,1,591,267,1947-04-30,0.0313187680936018
usa,ret_12_7,monthly,ew,1,600,250,1947-05-31,0.0213754596122857
usa,ret_12_7,monthly,ew,1,603,252,1947-06-30,-0.0128056663336895
usa,ret_12_7,monthly,ew,1,599,251,1947-07-31,-0.028458379004015
usa,ret_12_7,monthly,ew,1,618,253,1947-08-31,0.0173991197383778
usa,ret_12_7,monthly,ew,1,605,256,1947-09-30,-0.00306811035295263
usa,ret_12_7,monthly,ew,1,604,283,1947-10-31,0.00191407198054996
usa,ret_12_7,monthly,ew,1,607,279,1947-11-30,0.0248649783606303
usa,ret_12_7,monthly,ew,1,612,274,1947-12-31,0.0315785883368656
usa,ret_12_7,monthly,ew,1,618,272,1948-01-31,-0.0228426197836259
usa,ret_12_7,monthly,ew,1,622,265,1948-02-29,0.0248444889531093
usa,ret_12_7,monthly,ew,1,626,261,1948-03-31,-0.00834792160591613
usa,ret_12_7,monthly,ew,1,635,265,1948-04-30,0.0166827131983427
usa,ret_12_7,monthly,ew,1,618,282,1948-05-31,0.0144486336941806
usa,ret_12_7,monthly,ew,1,615,297,1948-06-30,0.0235814032272029
usa,ret_12_7,monthly,ew,1,614,294,1948-07-31,0.00401820855682611
usa,ret_12_7,monthly,ew,1,624,283,1948-08-31,0.00919349739003658
usa,ret_12_7,monthly,ew,1,636,303,1948-09-30,0.00390956384943359
usa,ret_12_7,monthly,ew,1,627,295,1948-10-31,0.00599068182681131
usa,ret_12_7,monthly,ew,1,633,290,1948-11-30,0.00471852214056902
usa,ret_12_7,monthly,ew,1,644,297,1948-12-31,0.032605900733997
usa,ret_12_7,monthly,ew,1,635,307,1949-01-31,-0.0286536575310916
usa,ret_12_7,monthly,ew,1,627,285,1949-02-28,-0.0270875753309941
usa,ret_12_7,monthly,ew,1,642,297,1949-03-31,0.010290336651278
usa,ret_12_7,monthly,ew,1,648,295,1949-04-30,0.00398694297011764
usa,ret_12_7,monthly,ew,1,643,291,1949-05-31,0.022752043631495
usa,ret_12_7,monthly,ew,1,645,278,1949-06-30,-0.00964222105260326
usa,ret_12_7,monthly,ew,1,655,289,1949-07-31,-0.00363318716569384
usa,ret_12_7,monthly,ew,1,653,277,1949-08-31,0.00445627301788156
usa,ret_12_7,monthly,ew,1,650,284,1949-09-30,-0.00791454651684368
usa,ret_12_7,monthly,ew,1,657,285,1949-10-31,-0.00377375901893322
usa,ret_12_7,monthly,ew,1,637,282,1949-11-30,0.011742416703682
usa,ret_12_7,monthly,ew,1,643,297,1949-12-31,-0.0101073889454818
usa,ret_12_7,monthly,ew,1,643,297,1950-01-31,-0.0153655192433876
usa,ret_12_7,monthly,ew,1,648,290,1950-02-28,0.00272784420574263
usa,ret_12_7,monthly,ew,1,663,306,1950-03-31,0.00601994936283847
usa,ret_12_7,monthly,ew,1,660,297,1950-04-30,-0.0509977911308234
usa,ret_12_7,monthly,ew,1,661,290,1950-05-31,0.00922444109770053
usa,ret_12_7,monthly,ew,1,668,328,1950-06-30,-0.011869318002439
usa,ret_12_7,monthly,ew,1,661,310,1950-07-31,-0.047322129637991
usa,ret_12_7,monthly,ew,1,638,307,1950-08-31,0.0210599862864777
usa,ret_12_7,monthly,ew,1,650,316,1950-09-30,0.0195592992232225
usa,ret_12_7,monthly,ew,1,668,327,1950-10-31,0.000351765101995391
usa,ret_12_7,monthly,ew,1,665,321,1950-11-30,0.000927141336790914
usa,ret_12_7,monthly,ew,1,657,316,1950-12-31,0.0411423084523117
usa,ret_12_7,monthly,ew,1,667,331,1951-01-31,0.0132176156040597
usa,ret_12_7,monthly,ew,1,659,313,1951-02-28,0.00277152409862786
usa,ret_12_7,monthly,ew,1,647,321,1951-03-31,-0.0311962306290083
usa,ret_12_7,monthly,ew,1,651,324,1951-04-30,0.0433252443172443
usa,ret_12_7,monthly,ew,1,656,320,1951-05-31,-0.0039306764897619
usa,ret_12_7,monthly,ew,1,676,334,1951-06-30,-0.0244545650045015
usa,ret_12_7,monthly,ew,1,661,326,1951-07-31,0.0579538535725977
usa,ret_12_7,monthly,ew,1,668,330,1951-08-31,0.0227164909167133
usa,ret_12_7,monthly,ew,1,669,333,1951-09-30,0.0161134480974359
usa,ret_12_7,monthly,ew,1,671,326,1951-10-31,-0.0137977227300098
usa,ret_12_7,monthly,ew,1,678,334,1951-11-30,0.006934325882069
usa,ret_12_7,monthly,ew,1,679,335,1951-12-31,0.0181166442582749
usa,ret_12_7,monthly,ew,1,682,314,1952-01-31,0.00169495855593845
usa,ret_12_7,monthly,ew,1,681,295,1952-02-29,0.00504537994951173
usa,ret_12_7,monthly,ew,1,699,297,1952-03-31,0.0157519174940449
usa,ret_12_7,monthly,ew,1,682,298,1952-04-30,-0.0272290419985861
usa,ret_12_7,monthly,ew,1,684,302,1952-05-31,0.000800827258337088
usa,ret_12_7,monthly,ew,1,695,308,1952-06-30,0.00818371585447247
usa,ret_12_7,monthly,ew,1,690,309,1952-07-31,0.000290416027525929
usa,ret_12_7,monthly,ew,1,689,310,1952-08-31,-0.00303308299580305
usa,ret_12_7,monthly,ew,1,694,308,1952-09-30,0.00968676320272862
usa,ret_12_7,monthly,ew,1,679,303,1952-10-31,0.0135194716327084
usa,ret_12_7,monthly,ew,1,694,298,1952-11-30,0.00557816241517694
usa,ret_12_7,monthly,ew,1,674,305,1952-12-31,0.0130531544633107
usa,ret_12_7,monthly,ew,1,692,314,1953-01-31,-0.0125234546355812
usa,ret_12_7,monthly,ew,1,695,317,1953-02-28,-0.00238350265204296
usa,ret_12_7,monthly,ew,1,707,321,1953-03-31,-0.00315699539812035
usa,ret_12_7,monthly,ew,1,694,325,1953-04-30,0.00282758597985658
usa,ret_12_7,monthly,ew,1,689,320,1953-05-31,0.0110818405396689
usa,ret_12_7,monthly,ew,1,688,330,1953-06-30,0.00620792072251227
usa,ret_12_7,monthly,ew,1,686,324,1953-07-31,0.00457241354768092
usa,ret_12_7,monthly,ew,1,687,318,1953-08-31,0.0141960591015826
usa,ret_12_7,monthly,ew,1,675,329,1953-09-30,0.0164713537662851
usa,ret_12_7,monthly,ew,1,687,338,1953-10-31,0.0133544485489912
usa,ret_12_7,monthly,ew,1,703,348,1953-11-30,0.00100272955371621
usa,ret_12_7,monthly,ew,1,683,335,1953-12-31,0.0232703889272054
usa,ret_12_7,monthly,ew,1,689,326,1954-01-31,-0.0207054114099199
usa,ret_12_7,monthly,ew,1,688,333,1954-02-28,0.00722295438063444
usa,ret_12_7,monthly,ew,1,698,324,1954-03-31,-0.00284064513993035
usa,ret_12_7,monthly,ew,1,711,333,1954-04-30,0.0209141292239954
usa,ret_12_7,monthly,ew,1,709,311,1954-05-31,-0.0175155657667607
usa,ret_12_7,monthly,ew,1,705,296,1954-06-30,0.0167849708453413
usa,ret_12_7,monthly,ew,1,696,295,1954-07-31,-0.00368856582373726
usa,ret_12_7,monthly,ew,1,709,299,1954-08-31,-0.00894929945582103
usa,ret_12_7,monthly,ew,1,707,301,1954-09-30,0.00979450080301867
usa,ret_12_7,monthly,ew,1,709,309,1954-10-31,0.00819912591582443
usa,ret_12_7,monthly,ew,1,704,309,1954-11-30,0.0103542305621294
usa,ret_12_7,monthly,ew,1,701,313,1954-12-31,-0.029090888727924
usa,ret_12_7,monthly,ew,1,689,322,1955-01-31,0.00895311439488297
usa,ret_12_7,monthly,ew,1,698,309,1955-02-28,0.00491699361526942
usa,ret_12_7,monthly,ew,1,684,322,1955-03-31,-0.00478828778027521
usa,ret_12_7,monthly,ew,1,686,337,1955-04-30,-0.00427204216747553
usa,ret_12_7,monthly,ew,1,696,347,1955-05-31,0.00306010909773664
usa,ret_12_7,monthly,ew,1,695,345,1955-06-30,0.0117137400026418
usa,ret_12_7,monthly,ew,1,683,324,1955-07-31,-0.015337932243681
usa,ret_12_7,monthly,ew,1,673,330,1955-08-31,0.0154802147489381
usa,ret_12_7,monthly,ew,1,665,323,1955-09-30,-0.00312780305971792
usa,ret_12_7,monthly,ew,1,671,335,1955-10-31,-0.00769117547809346
usa,ret_12_7,monthly,ew,1,671,335,1955-11-30,0.0314091196637882
usa,ret_12_7,monthly,ew,1,691,340,1955-12-31,0.0052225641868485
usa,ret_12_7,monthly,ew,1,693,331,1956-01-31,-0.012357379919519
usa,ret_12_7,monthly,ew,1,696,318,1956-02-29,0.0188450831849506
usa,ret_12_7,monthly,ew,1,694,325,1956-03-31,0.0212021651876056
usa,ret_12_7,monthly,ew,1,690,314,1956-04-30,0.0136243145202026
usa,ret_12_7,monthly,ew,1,683,331,1956-05-31,-0.00588981171521303
usa,ret_12_7,monthly,ew,1,689,342,1956-06-30,0.0150449994501862
usa,ret_12_7,monthly,ew,1,689,325,1956-07-31,0.0193232385409451
