location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,ret_9_1,monthly,ew,1,469,203,1931-06-30,-0.163682475380853
usa,ret_9_1,monthly,ew,1,475,217,1931-07-31,0.0866937599316526
usa,ret_9_1,monthly,ew,1,467,212,1931-08-31,0.00322359806395672
usa,ret_9_1,monthly,ew,1,464,213,1931-09-30,0.0515850178307951
usa,ret_9_1,monthly,ew,1,473,229,1931-10-31,0.0153115721937379
usa,ret_9_1,monthly,ew,1,479,218,1931-11-30,0.0720618485452178
usa,ret_9_1,monthly,ew,1,470,202,1931-12-31,0.118122269007138
usa,ret_9_1,monthly,ew,1,475,200,1932-01-31,-0.174132091004727
usa,ret_9_1,monthly,ew,1,472,200,1932-02-29,0.0239127797621471
usa,ret_9_1,monthly,ew,1,478,205,1932-03-31,0.087418690486538
usa,ret_9_1,monthly,ew,1,474,203,1932-04-30,0.0674604851266901
usa,ret_9_1,monthly,ew,1,457,197,1932-05-31,0.0638495407311011
usa,ret_9_1,monthly,ew,1,460,196,1932-06-30,-0.0377973463600727
usa,ret_9_1,monthly,ew,1,456,214,1932-07-31,-0.327484172366823
usa,ret_9_1,monthly,ew,1,461,212,1932-08-31,-0.560468791076074
usa,ret_9_1,monthly,ew,1,480,217,1932-09-30,0.0140707980052356
usa,ret_9_1,monthly,ew,1,475,219,1932-10-31,-0.0677426188395851
usa,ret_9_1,monthly,ew,1,481,237,1932-11-30,-0.0150928805080255
usa,ret_9_1,monthly,ew,1,466,229,1932-12-31,0.0276647553599506
usa,ret_9_1,monthly,ew,1,480,239,1933-01-31,-0.0161584841462838
usa,ret_9_1,monthly,ew,1,475,228,1933-02-28,-0.00871162110013496
usa,ret_9_1,monthly,ew,1,459,204,1933-03-31,0.00149830670019607
usa,ret_9_1,monthly,ew,1,460,214,1933-04-30,0.0191947460079971
usa,ret_9_1,monthly,ew,1,471,220,1933-05-31,-0.227430426194545
usa,ret_9_1,monthly,ew,1,469,195,1933-06-30,-0.125269382632865
usa,ret_9_1,monthly,ew,1,462,229,1933-07-31,-0.0056749692596904
usa,ret_9_1,monthly,ew,1,461,212,1933-08-31,0.0620193256140165
usa,ret_9_1,monthly,ew,1,465,210,1933-09-30,-0.0379715604279832
usa,ret_9_1,monthly,ew,1,456,206,1933-10-31,-0.0450298242702058
usa,ret_9_1,monthly,ew,1,464,211,1933-11-30,0.0205506632047337
usa,ret_9_1,monthly,ew,1,450,212,1933-12-31,0.0309521997765538
usa,ret_9_1,monthly,ew,1,467,226,1934-01-31,-0.0350586921457918
usa,ret_9_1,monthly,ew,1,461,218,1934-02-28,0.0196346296639861
usa,ret_9_1,monthly,ew,1,468,226,1934-03-31,0.0297668603547502
usa,ret_9_1,monthly,ew,1,462,209,1934-04-30,-0.0231097841688163
usa,ret_9_1,monthly,ew,1,464,207,1934-05-31,0.0255621772035358
usa,ret_9_1,monthly,ew,1,472,222,1934-06-30,0.0130919895827676
usa,ret_9_1,monthly,ew,1,466,218,1934-07-31,0.026513458118123
usa,ret_9_1,monthly,ew,1,474,225,1934-08-31,0.0384547841269023
usa,ret_9_1,monthly,ew,1,453,211,1934-09-30,0.00832438456850887
usa,ret_9_1,monthly,ew,1,465,228,1934-10-31,0.0413279083786476
usa,ret_9_1,monthly,ew,1,473,201,1934-11-30,-0.0561456615697706
usa,ret_9_1,monthly,ew,1,476,196,1934-12-31,0.025103754829949
usa,ret_9_1,monthly,ew,1,474,201,1935-01-31,0.0207345664078837
usa,ret_9_1,monthly,ew,1,475,190,1935-02-28,0.137591922489649
usa,ret_9_1,monthly,ew,1,465,192,1935-03-31,0.0338820382094723
usa,ret_9_1,monthly,ew,1,471,188,1935-04-30,-0.051961442691901
usa,ret_9_1,monthly,ew,1,470,196,1935-05-31,-0.00687084278244824
usa,ret_9_1,monthly,ew,1,471,195,1935-06-30,0.0538891297399443
usa,ret_9_1,monthly,ew,1,470,198,1935-07-31,-0.0341861518364751
usa,ret_9_1,monthly,ew,1,478,190,1935-08-31,-0.099890722683008
usa,ret_9_1,monthly,ew,1,474,193,1935-09-30,0.0753935713917781
usa,ret_9_1,monthly,ew,1,464,199,1935-10-31,0.015305737131645
usa,ret_9_1,monthly,ew,1,473,203,1935-11-30,-0.132200669181751
usa,ret_9_1,monthly,ew,1,467,209,1935-12-31,0.0420972817636976
usa,ret_9_1,monthly,ew,1,446,216,1936-01-31,0.0505672542128905
usa,ret_9_1,monthly,ew,1,448,222,1936-02-29,0.0367488032363868
usa,ret_9_1,monthly,ew,1,455,198,1936-03-31,0.0146456006635381
usa,ret_9_1,monthly,ew,1,458,192,1936-04-30,-0.0951528004955044
usa,ret_9_1,monthly,ew,1,462,200,1936-05-31,0.027605889180687
usa,ret_9_1,monthly,ew,1,462,226,1936-06-30,0.00718921712673616
usa,ret_9_1,monthly,ew,1,469,227,1936-07-31,0.0168684082257928
usa,ret_9_1,monthly,ew,1,466,225,1936-08-31,0.0101581375388861
usa,ret_9_1,monthly,ew,1,470,215,1936-09-30,-0.0100804556327679
usa,ret_9_1,monthly,ew,1,471,229,1936-10-31,-0.0018601124872803
usa,ret_9_1,monthly,ew,1,488,208,1936-11-30,-0.0257457020758379
usa,ret_9_1,monthly,ew,1,490,211,1936-12-31,-0.0367847968668858
usa,ret_9_1,monthly,ew,1,486,217,1937-01-31,-0.0473461313614599
usa,ret_9_1,monthly,ew,1,473,235,1937-02-28,0.0473756220177204
usa,ret_9_1,monthly,ew,1,469,224,1937-03-31,0.0409081548240561
usa,ret_9_1,monthly,ew,1,474,229,1937-04-30,-0.0516825433029338
usa,ret_9_1,monthly,ew,1,475,225,1937-05-31,0.00364455806537778
usa,ret_9_1,monthly,ew,1,484,239,1937-06-30,-0.000131363369024001
usa,ret_9_1,monthly,ew,1,489,242,1937-07-31,-0.0116094167726671
usa,ret_9_1,monthly,ew,1,498,243,1937-08-31,0.00192660668482208
usa,ret_9_1,monthly,ew,1,516,233,1937-09-30,-0.0244938906505406
usa,ret_9_1,monthly,ew,1,519,230,1937-10-31,-0.0161902822666075
usa,ret_9_1,monthly,ew,1,524,206,1937-11-30,0.0272440095998596
usa,ret_9_1,monthly,ew,1,519,201,1937-12-31,0.0959636176627335
usa,ret_9_1,monthly,ew,1,530,200,1938-01-31,-0.0365726699268182
usa,ret_9_1,monthly,ew,1,522,202,1938-02-28,-0.0198714745236757
usa,ret_9_1,monthly,ew,1,519,206,1938-03-31,0.141682797972463
usa,ret_9_1,monthly,ew,1,511,202,1938-04-30,-0.0926472302923307
usa,ret_9_1,monthly,ew,1,532,208,1938-05-31,0.0708375171590931
usa,ret_9_1,monthly,ew,1,524,212,1938-06-30,-0.238179740534754
usa,ret_9_1,monthly,ew,1,515,213,1938-07-31,-0.0755630649916659
usa,ret_9_1,monthly,ew,1,522,212,1938-08-31,0.0629718664550791
usa,ret_9_1,monthly,ew,1,523,226,1938-09-30,0.0130174976148848
usa,ret_9_1,monthly,ew,1,514,225,1938-10-31,-0.0521921105075187
usa,ret_9_1,monthly,ew,1,529,219,1938-11-30,0.0307191581208897
usa,ret_9_1,monthly,ew,1,519,229,1938-12-31,0.0366083922656633
usa,ret_9_1,monthly,ew,1,514,239,1939-01-31,-0.0634924193810514
usa,ret_9_1,monthly,ew,1,528,226,1939-02-28,0.0299578080403417
usa,ret_9_1,monthly,ew,1,524,226,1939-03-31,-0.113619418161062
usa,ret_9_1,monthly,ew,1,530,223,1939-04-30,0.0200021343068886
usa,ret_9_1,monthly,ew,1,535,216,1939-05-31,0.0153089559794076
usa,ret_9_1,monthly,ew,1,527,224,1939-06-30,0.0591500052126326
usa,ret_9_1,monthly,ew,1,529,219,1939-07-31,-0.0233196661793018
usa,ret_9_1,monthly,ew,1,531,213,1939-08-31,0.0572629308499823
usa,ret_9_1,monthly,ew,1,524,214,1939-09-30,-0.519008106262346
usa,ret_9_1,monthly,ew,1,502,219,1939-10-31,0.0855393331999468
usa,ret_9_1,monthly,ew,1,525,262,1939-11-30,-0.0429710215306751
usa,ret_9_1,monthly,ew,1,523,258,1939-12-31,0.0333432278295349
usa,ret_9_1,monthly,ew,1,519,245,1940-01-31,-0.0395509622700983
usa,ret_9_1,monthly,ew,1,523,241,1940-02-29,0.0293556992494585
usa,ret_9_1,monthly,ew,1,532,244,1940-03-31,0.00428042679321494
usa,ret_9_1,monthly,ew,1,524,254,1940-04-30,0.0738626444866463
usa,ret_9_1,monthly,ew,1,533,246,1940-05-31,0.0120731450426829
usa,ret_9_1,monthly,ew,1,528,255,1940-06-30,-0.0212706934030554
usa,ret_9_1,monthly,ew,1,532,215,1940-07-31,0.015359228250077
usa,ret_9_1,monthly,ew,1,527,211,1940-08-31,-0.00451270703744526
usa,ret_9_1,monthly,ew,1,537,225,1940-09-30,-0.0186023567886667
usa,ret_9_1,monthly,ew,1,540,230,1940-10-31,-0.0224383244906592
usa,ret_9_1,monthly,ew,1,548,242,1940-11-30,-0.00147070582606007
usa,ret_9_1,monthly,ew,1,542,233,1940-12-31,0.0473506139622387
usa,ret_9_1,monthly,ew,1,543,235,1941-01-31,-0.0826332726696781
usa,ret_9_1,monthly,ew,1,544,233,1941-02-28,0.00739614150244814
usa,ret_9_1,monthly,ew,1,532,239,1941-03-31,0.0172882682089551
usa,ret_9_1,monthly,ew,1,533,241,1941-04-30,0.0184978094422071
usa,ret_9_1,monthly,ew,1,534,249,1941-05-31,0.0207799302206933
usa,ret_9_1,monthly,ew,1,538,252,1941-06-30,-0.00984697089656178
usa,ret_9_1,monthly,ew,1,532,237,1941-07-31,-0.0536593758904455
usa,ret_9_1,monthly,ew,1,541,253,1941-08-31,0.022524188820504
usa,ret_9_1,monthly,ew,1,545,269,1941-09-30,0.00298045267654221
usa,ret_9_1,monthly,ew,1,544,263,1941-10-31,0.0396314140217853
usa,ret_9_1,monthly,ew,1,549,268,1941-11-30,0.0380798868526066
usa,ret_9_1,monthly,ew,1,550,265,1941-12-31,0.00877346941181728
usa,ret_9_1,monthly,ew,1,549,256,1942-01-31,-0.13676864159878
usa,ret_9_1,monthly,ew,1,548,242,1942-02-28,-0.000510696938043537
usa,ret_9_1,monthly,ew,1,546,269,1942-03-31,-0.00686854563665133
usa,ret_9_1,monthly,ew,1,544,270,1942-04-30,-0.000239860191814004
usa,ret_9_1,monthly,ew,1,550,248,1942-05-31,-0.0266499869439329
usa,ret_9_1,monthly,ew,1,550,253,1942-06-30,-0.0154352170320012
usa,ret_9_1,monthly,ew,1,545,249,1942-07-31,0.0117977814803538
usa,ret_9_1,monthly,ew,1,551,256,1942-08-31,-0.00622283479224444
usa,ret_9_1,monthly,ew,1,547,273,1942-09-30,0.0231267631312358
usa,ret_9_1,monthly,ew,1,545,241,1942-10-31,0.0223768757548728
usa,ret_9_1,monthly,ew,1,536,264,1942-11-30,0.0252377424997883
usa,ret_9_1,monthly,ew,1,541,266,1942-12-31,0.023202764136406
usa,ret_9_1,monthly,ew,1,547,271,1943-01-31,-0.0493684182720507
usa,ret_9_1,monthly,ew,1,543,260,1943-02-28,-0.069892223573732
usa,ret_9_1,monthly,ew,1,550,247,1943-03-31,0.0466956922971219
usa,ret_9_1,monthly,ew,1,548,231,1943-04-30,0.0782697768466071
usa,ret_9_1,monthly,ew,1,538,224,1943-05-31,0.0658741654438438
usa,ret_9_1,monthly,ew,1,540,223,1943-06-30,-0.0157746286198738
usa,ret_9_1,monthly,ew,1,553,231,1943-07-31,-0.0475671447813853
usa,ret_9_1,monthly,ew,1,546,221,1943-08-31,0.00752548059896833
usa,ret_9_1,monthly,ew,1,544,223,1943-09-30,0.022512443382433
usa,ret_9_1,monthly,ew,1,547,221,1943-10-31,0.00064768338761347
usa,ret_9_1,monthly,ew,1,533,237,1943-11-30,-0.0303825142320219
usa,ret_9_1,monthly,ew,1,548,265,1943-12-31,0.0357743911470365
usa,ret_9_1,monthly,ew,1,551,262,1944-01-31,-0.032838632466885
usa,ret_9_1,monthly,ew,1,546,257,1944-02-29,-0.00538544706038668
usa,ret_9_1,monthly,ew,1,558,264,1944-03-31,0.00299478678674243
usa,ret_9_1,monthly,ew,1,546,262,1944-04-30,0.0187836026450758
usa,ret_9_1,monthly,ew,1,544,267,1944-05-31,0.0290542130619127
usa,ret_9_1,monthly,ew,1,543,259,1944-06-30,-0.030125106627061
usa,ret_9_1,monthly,ew,1,541,258,1944-07-31,-0.00547474499895911
usa,ret_9_1,monthly,ew,1,546,241,1944-08-31,0.0407185859708795
usa,ret_9_1,monthly,ew,1,548,234,1944-09-30,-0.00551916219432196
usa,ret_9_1,monthly,ew,1,546,244,1944-10-31,-0.00901620663974867
usa,ret_9_1,monthly,ew,1,552,252,1944-11-30,0.00626991073098413
usa,ret_9_1,monthly,ew,1,551,253,1944-12-31,-0.0109362331612343
usa,ret_9_1,monthly,ew,1,545,255,1945-01-31,0.00839643306857336
usa,ret_9_1,monthly,ew,1,548,244,1945-02-28,0.0250917204615132
usa,ret_9_1,monthly,ew,1,545,241,1945-03-31,-0.0300854545463516
usa,ret_9_1,monthly,ew,1,540,247,1945-04-30,0.0216076198446215
usa,ret_9_1,monthly,ew,1,539,263,1945-05-31,-0.0218855473016766
usa,ret_9_1,monthly,ew,1,553,274,1945-06-30,0.011167322847941
usa,ret_9_1,monthly,ew,1,545,263,1945-07-31,-0.0218139023186581
usa,ret_9_1,monthly,ew,1,547,243,1945-08-31,-0.00938399320251652
usa,ret_9_1,monthly,ew,1,558,256,1945-09-30,0.00322535731360202
usa,ret_9_1,monthly,ew,1,552,268,1945-10-31,-0.011361945682983
usa,ret_9_1,monthly,ew,1,557,278,1945-11-30,0.0071344119795802
usa,ret_9_1,monthly,ew,1,549,268,1945-12-31,0.00837772794826579
usa,ret_9_1,monthly,ew,1,545,242,1946-01-31,0.0504421904991204
usa,ret_9_1,monthly,ew,1,550,242,1946-02-28,-0.00283965258299883
usa,ret_9_1,monthly,ew,1,556,238,1946-03-31,0.00550250978350246
usa,ret_9_1,monthly,ew,1,561,253,1946-04-30,0.0436509195832439
usa,ret_9_1,monthly,ew,1,545,263,1946-05-31,-0.00208466466493407
usa,ret_9_1,monthly,ew,1,546,257,1946-06-30,-0.0207064372467788
usa,ret_9_1,monthly,ew,1,547,258,1946-07-31,0.0098348937993616
usa,ret_9_1,monthly,ew,1,561,276,1946-08-31,-0.0066724138071968
usa,ret_9_1,monthly,ew,1,571,275,1946-09-30,0.0255239406739742
usa,ret_9_1,monthly,ew,1,581,266,1946-10-31,0.011744512472924
usa,ret_9_1,monthly,ew,1,585,245,1946-11-30,0.00968319878844538
usa,ret_9_1,monthly,ew,1,594,245,1946-12-31,0.0139407383915806
usa,ret_9_1,monthly,ew,1,597,250,1947-01-31,-0.0545338319018536
usa,ret_9_1,monthly,ew,1,602,248,1947-02-28,-0.00284087653843175
usa,ret_9_1,monthly,ew,1,596,249,1947-03-31,0.0334982764135389
usa,ret_9_1,monthly,ew,1,608,256,1947-04-30,0.052252807993679
usa,ret_9_1,monthly,ew,1,612,255,1947-05-31,0.0362458570994958
usa,ret_9_1,monthly,ew,1,608,256,1947-06-30,-0.00931120549200994
usa,ret_9_1,monthly,ew,1,611,264,1947-07-31,-0.0111727065786678
usa,ret_9_1,monthly,ew,1,612,269,1947-08-31,0.0240914747934202
usa,ret_9_1,monthly,ew,1,621,273,1947-09-30,0.0211151892936434
usa,ret_9_1,monthly,ew,1,623,280,1947-10-31,-0.00181628042900874
usa,ret_9_1,monthly,ew,1,629,269,1947-11-30,0.0366166159703346
usa,ret_9_1,monthly,ew,1,629,266,1947-12-31,0.0391824380068239
usa,ret_9_1,monthly,ew,1,617,272,1948-01-31,-0.0548342845173093
usa,ret_9_1,monthly,ew,1,608,277,1948-02-29,0.00707743186328268
usa,ret_9_1,monthly,ew,1,622,300,1948-03-31,0.0274428194398861
usa,ret_9_1,monthly,ew,1,616,289,1948-04-30,0.0376254195150704
usa,ret_9_1,monthly,ew,1,630,298,1948-05-31,-0.011930068956204
usa,ret_9_1,monthly,ew,1,626,294,1948-06-30,0.0386143820954614
usa,ret_9_1,monthly,ew,1,633,296,1948-07-31,-0.0106612383099306
usa,ret_9_1,monthly,ew,1,637,297,1948-08-31,0.00590216950803228
usa,ret_9_1,monthly,ew,1,646,297,1948-09-30,-0.00369515853556
usa,ret_9_1,monthly,ew,1,640,295,1948-10-31,0.0148567667755736
usa,ret_9_1,monthly,ew,1,648,283,1948-11-30,0.00725717765947336
usa,ret_9_1,monthly,ew,1,645,285,1948-12-31,0.0345398589068275
usa,ret_9_1,monthly,ew,1,639,281,1949-01-31,-0.0328971626385972
usa,ret_9_1,monthly,ew,1,647,271,1949-02-28,0.00954230667697555
usa,ret_9_1,monthly,ew,1,651,279,1949-03-31,-0.0207989795606631
usa,ret_9_1,monthly,ew,1,649,276,1949-04-30,0.037564127140637
usa,ret_9_1,monthly,ew,1,648,276,1949-05-31,0.0417752604394577
usa,ret_9_1,monthly,ew,1,658,291,1949-06-30,0.00467921943384271
usa,ret_9_1,monthly,ew,1,654,282,1949-07-31,-0.0152677973134523
usa,ret_9_1,monthly,ew,1,652,282,1949-08-31,0.00451208304707495
usa,ret_9_1,monthly,ew,1,650,278,1949-09-30,-0.00879006333081535
usa,ret_9_1,monthly,ew,1,655,297,1949-10-31,-0.0130974679814109
usa,ret_9_1,monthly,ew,1,661,288,1949-11-30,0.0233402166788027
usa,ret_9_1,monthly,ew,1,674,313,1949-12-31,-0.0133381035793421
usa,ret_9_1,monthly,ew,1,664,298,1950-01-31,-0.0238341864584003
usa,ret_9_1,monthly,ew,1,656,294,1950-02-28,0.011688104456502
usa,ret_9_1,monthly,ew,1,657,321,1950-03-31,0.0152326485289275
usa,ret_9_1,monthly,ew,1,667,330,1950-04-30,0.0190625745529575
usa,ret_9_1,monthly,ew,1,663,322,1950-05-31,7.81275317398578e-05
usa,ret_9_1,monthly,ew,1,667,333,1950-06-30,-0.0270446231054027
usa,ret_9_1,monthly,ew,1,661,326,1950-07-31,0.00813162131824558
usa,ret_9_1,monthly,ew,1,640,302,1950-08-31,0.0206513882205122
usa,ret_9_1,monthly,ew,1,645,312,1950-09-30,-0.0124811717088877
usa,ret_9_1,monthly,ew,1,654,319,1950-10-31,0.0183024973516437
usa,ret_9_1,monthly,ew,1,646,317,1950-11-30,0.0492969626587307
usa,ret_9_1,monthly,ew,1,662,318,1950-12-31,0.0393804879331505
usa,ret_9_1,monthly,ew,1,664,320,1951-01-31,0.00248477842083576
usa,ret_9_1,monthly,ew,1,652,324,1951-02-28,-0.0185762715413467
usa,ret_9_1,monthly,ew,1,650,325,1951-03-31,-0.0359556368504615
usa,ret_9_1,monthly,ew,1,662,319,1951-04-30,0.0465969132823446
usa,ret_9_1,monthly,ew,1,673,325,1951-05-31,-0.00743128190098055
usa,ret_9_1,monthly,ew,1,674,331,1951-06-30,-0.0239745993857064
usa,ret_9_1,monthly,ew,1,678,332,1951-07-31,0.0574430911475834
usa,ret_9_1,monthly,ew,1,672,313,1951-08-31,0.00339714019498162
usa,ret_9_1,monthly,ew,1,679,313,1951-09-30,0.00630817648549294
usa,ret_9_1,monthly,ew,1,682,300,1951-10-31,0.00108743658068063
usa,ret_9_1,monthly,ew,1,691,294,1951-11-30,0.00747098450234668
usa,ret_9_1,monthly,ew,1,695,297,1951-12-31,0.0211684936617997
usa,ret_9_1,monthly,ew,1,688,290,1952-01-31,0.0149577574052643
usa,ret_9_1,monthly,ew,1,693,289,1952-02-29,-0.00579547576307256
usa,ret_9_1,monthly,ew,1,696,295,1952-03-31,0.0168912915773236
usa,ret_9_1,monthly,ew,1,702,296,1952-04-30,-0.0128181531811127
usa,ret_9_1,monthly,ew,1,686,301,1952-05-31,0.00783846596632437
usa,ret_9_1,monthly,ew,1,679,303,1952-06-30,0.00287368346793062
usa,ret_9_1,monthly,ew,1,685,301,1952-07-31,0.00227800723043241
usa,ret_9_1,monthly,ew,1,688,299,1952-08-31,0.00152781405285227
usa,ret_9_1,monthly,ew,1,695,304,1952-09-30,0.0139299661229102
usa,ret_9_1,monthly,ew,1,694,311,1952-10-31,0.018926109874886
usa,ret_9_1,monthly,ew,1,691,321,1952-11-30,0.00595851520842552
usa,ret_9_1,monthly,ew,1,701,327,1952-12-31,0.0117378065464088
usa,ret_9_1,monthly,ew,1,692,320,1953-01-31,-0.00350521473491936
usa,ret_9_1,monthly,ew,1,702,309,1953-02-28,0.00210717257764767
usa,ret_9_1,monthly,ew,1,678,319,1953-03-31,-0.0101308533535806
usa,ret_9_1,monthly,ew,1,683,338,1953-04-30,0.0143782566643633
usa,ret_9_1,monthly,ew,1,683,341,1953-05-31,0.00770141343073177
usa,ret_9_1,monthly,ew,1,684,342,1953-06-30,0.00328398458187135
usa,ret_9_1,monthly,ew,1,686,339,1953-07-31,0.000884431936632579
usa,ret_9_1,monthly,ew,1,685,332,1953-08-31,6.8231859684631e-05
usa,ret_9_1,monthly,ew,1,700,335,1953-09-30,0.0186857793552321
usa,ret_9_1,monthly,ew,1,704,347,1953-10-31,-0.000170071724930783
usa,ret_9_1,monthly,ew,1,695,319,1953-11-30,0.0182108314321225
usa,ret_9_1,monthly,ew,1,708,310,1953-12-31,0.0575500563018998
usa,ret_9_1,monthly,ew,1,711,309,1954-01-31,-0.0611771182402405
usa,ret_9_1,monthly,ew,1,712,305,1954-02-28,0.0171647246673364
usa,ret_9_1,monthly,ew,1,710,305,1954-03-31,0.0245760663368873
usa,ret_9_1,monthly,ew,1,713,299,1954-04-30,0.037483184537291
usa,ret_9_1,monthly,ew,1,712,298,1954-05-31,-0.0150408763753185
usa,ret_9_1,monthly,ew,1,706,297,1954-06-30,0.0182582422290879
usa,ret_9_1,monthly,ew,1,709,304,1954-07-31,-0.00609362354627679
usa,ret_9_1,monthly,ew,1,704,306,1954-08-31,-0.0113465723618747
usa,ret_9_1,monthly,ew,1,708,323,1954-09-30,0.015157665608105
usa,ret_9_1,monthly,ew,1,691,340,1954-10-31,0.0120566903426462
usa,ret_9_1,monthly,ew,1,690,319,1954-11-30,0.0186477786536929
usa,ret_9_1,monthly,ew,1,696,329,1954-12-31,-0.0180101939437044
usa,ret_9_1,monthly,ew,1,687,324,1955-01-31,0.0106457369203194
usa,ret_9_1,monthly,ew,1,677,338,1955-02-28,0.0222769681039291
usa,ret_9_1,monthly,ew,1,680,332,1955-03-31,0.00355664687456723
usa,ret_9_1,monthly,ew,1,664,327,1955-04-30,-0.00237623858167225
usa,ret_9_1,monthly,ew,1,681,340,1955-05-31,-0.00088755713498275
usa,ret_9_1,monthly,ew,1,690,331,1955-06-30,0.0184753222580355
usa,ret_9_1,monthly,ew,1,685,330,1955-07-31,-0.00831469710942808
usa,ret_9_1,monthly,ew,1,684,328,1955-08-31,0.0132714414460777
usa,ret_9_1,monthly,ew,1,692,343,1955-09-30,0.00843310594361232
usa,ret_9_1,monthly,ew,1,691,324,1955-10-31,0.000827052020766474
usa,ret_9_1,monthly,ew,1,694,332,1955-11-30,0.0199100562533965
usa,ret_9_1,monthly,ew,1,697,318,1955-12-31,-0.00729488177433
usa,ret_9_1,monthly,ew,1,696,321,1956-01-31,-0.0191674953414555
usa,ret_9_1,monthly,ew,1,680,318,1956-02-29,0.0193316017577609
usa,ret_9_1,monthly,ew,1,679,325,1956-03-31,0.0321671508377636
usa,ret_9_1,monthly,ew,1,691,329,1956-04-30,0.0247344310286999
