Date,Average_Return_High,Count_High,MCap_Total_High,MCap_Average_High,Avg_ESG_Score_High,Average_Return_Low,Count_Low,MCap_Total_Low,MCap_Average_Low,Avg_ESG_Score_Low,ESG_Factor,ESG_Factor_Residual
2016-05-31,0.00871046865052407,273,12796.870054355344,46.87498188408551,69.22128729673199,0.022192813171473844,273,1729.4297498688222,6.405295369884527,19.163734046322855,0.013482344520949775,0.007953128900325783
2016-06-30,0.002453222336370281,277,12897.697253228187,46.56208394667216,69.09147420684147,0.0010012402865856858,277,1745.6167496647436,6.370864049871328,19.26746524003856,-0.0014519820497845954,-0.001543200994242551
2016-07-31,0.04945711918262663,278,13332.803037884407,47.959723157857574,69.09440197275846,0.05336128704948397,278,1796.0269181918648,6.5310069752431446,19.410721140620772,0.003904167866857343,-0.0069949424319388845
2016-08-31,0.0038738720867193322,279,13287.00085381243,47.6236589742381,69.04184106559892,0.01675066358567179,279,1818.039256869312,6.563318616856722,19.28841035765161,0.01287679149895246,0.006284461426059356
2016-09-30,-0.001438712296641829,281,14049.953683210057,49.99983517156604,69.0247465873083,0.015209122178357444,281,1822.8172005378956,6.533394984006794,19.365258840095958,0.016647834474999273,0.004782315996572792
2016-10-31,-0.01614238823084083,282,13777.150535026472,48.85514374122863,69.06934634978653,-0.03296821693241573,282,1800.6475607333193,6.43088414547614,19.30940959259215,-0.0168258287015749,0.004936567184042413
2016-11-30,0.060378839849431445,282,14137.915715009247,50.13445289010371,69.11520768470513,0.08741664616946782,282,1882.4719908708985,6.723114253110351,19.341213750466714,0.02703780632003637,0.008826853446762904
2016-12-31,0.017318598467616752,324,15658.357100796866,48.328262656780446,69.17720459630212,0.030267988777711714,324,1531.803893809605,4.8474806766126735,20.058413230155637,0.012949390310094962,0.013918231534648893
2017-01-31,0.022290256775659087,325,15898.660569828759,48.9189555994731,69.21367947127332,0.01070419657353593,325,1580.7084662257982,4.955198953685889,20.114492792501803,-0.011586060202123157,-0.008871340642656392
2017-02-28,0.03485484014878668,325,16497.281676812425,50.76086669788438,69.21655858417262,0.021506697154320624,325,1635.7491426226543,5.127740259005186,20.120829122796124,-0.013348142994466058,-0.006825441967795337
2017-03-31,-0.002349230201776355,326,16505.287377427692,50.62971588168004,69.20292695681057,0.019479284169317015,326,1632.1506887580147,5.0845815849159335,20.15341030670891,0.02182851437109337,0.016421791793358266
2017-04-30,0.009507210873428424,327,16716.392660700043,51.12046685229371,69.18085942945902,0.020607097459484563,327,1653.2576656245642,5.134340576473802,20.181915424411592,0.01109988658605614,0.006712594439713506
2017-05-31,0.009885707759184029,327,16976.901886833264,51.91713115239531,69.22248933485538,-0.009174310591478614,327,1667.1326984117757,5.161401543070513,20.180904260116716,-0.019060018350662643,-0.010825579745135903
2017-06-30,0.010972619160028103,327,16916.736316071245,51.733138581257634,69.1754027902669,0.03984540660712388,327,1688.1961683457598,5.2104820010671595,20.29414858467717,0.028872787447095774,0.015303297755184183
2017-07-31,0.017554982841113814,327,17162.71280153264,52.48536024933529,69.18956074457859,0.019407678821254003,327,1758.711231377853,5.428121084499546,20.322454887054008,0.0018526959801401892,0.006476041842059719
2017-08-31,-0.0011630106047601065,328,17238.351547024657,52.55594983848981,69.18180230976321,-0.00607840589803648,328,1773.6831760447094,5.440745938787453,20.412493016923143,-0.004915395293276373,-0.004399459159994625
2017-09-30,0.03281535888335541,328,17615.235576036397,53.70498651230609,69.31673809959726,0.06249907270129308,328,1799.2798661745887,5.519263393173585,20.45627546584754,0.02968371381793767,0.011856810504070652
2017-10-31,0.016073736964324004,328,17857.435381984855,54.443400554831875,69.442412050613,0.013186988739045374,328,1825.5935747934,5.5999802907772995,20.47370707924636,-0.0028867482252786306,-0.0024001317086335752
2017-11-30,0.04038255840875468,328,18391.0442473765,56.07025685175762,69.44107916535138,0.04075449589599067,328,1862.5830328968184,5.71344488618656,20.491592892703867,0.0003719374872359904,0.005718205708160968
2017-12-31,0.018791814319782506,342,19178.188944372647,56.07657586073874,70.60783358612194,0.012652704183386786,342,1325.6068184581654,4.004854436429503,21.67574332295731,-0.006139110136395721,0.0035525038983630925
2018-01-31,0.03962581540010443,342,20252.919921567773,59.219064098151385,70.63269805997848,0.023067562315117408,342,1407.8247684234452,4.2532470345119195,21.610680091388257,-0.016558253084987023,-0.00960426587253414
