location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,resff3_12_1,monthly,ew,1,1310,621,1965-09-30,0.0193333883877638
usa,resff3_12_1,monthly,ew,1,1283,615,1965-10-31,0.0119258398601066
usa,resff3_12_1,monthly,ew,1,1279,608,1965-11-30,0.031694994619
usa,resff3_12_1,monthly,ew,1,1279,635,1965-12-31,0.0257900935559605
usa,resff3_12_1,monthly,ew,1,1290,641,1966-01-31,0.0246337523129358
usa,resff3_12_1,monthly,ew,1,1320,623,1966-02-28,0.0249802394869298
usa,resff3_12_1,monthly,ew,1,1306,648,1966-03-31,0.00683313690981087
usa,resff3_12_1,monthly,ew,1,1310,644,1966-04-30,0.0362510267587432
usa,resff3_12_1,monthly,ew,1,1290,633,1966-05-31,-0.0356759810056208
usa,resff3_12_1,monthly,ew,1,1294,596,1966-06-30,0.015888835251511
usa,resff3_12_1,monthly,ew,1,1310,635,1966-07-31,-0.00260510301673385
usa,resff3_12_1,monthly,ew,1,1319,656,1966-08-31,-0.0133188906556724
usa,resff3_12_1,monthly,ew,1,1350,653,1966-09-30,0.00280349973110069
usa,resff3_12_1,monthly,ew,1,1354,621,1966-10-31,-0.0253745289725549
usa,resff3_12_1,monthly,ew,1,1344,670,1966-11-30,0.00936684317387838
usa,resff3_12_1,monthly,ew,1,1358,674,1966-12-31,0.00718239781276225
usa,resff3_12_1,monthly,ew,1,1333,644,1967-01-31,-0.0164973990224268
usa,resff3_12_1,monthly,ew,1,1292,579,1967-02-28,0.00859048543446311
usa,resff3_12_1,monthly,ew,1,1356,591,1967-03-31,0.0161290102745244
usa,resff3_12_1,monthly,ew,1,1364,613,1967-04-30,0.011955824355249
usa,resff3_12_1,monthly,ew,1,1404,632,1967-05-31,-0.0120802331115219
usa,resff3_12_1,monthly,ew,1,1370,668,1967-06-30,0.0271700782829806
usa,resff3_12_1,monthly,ew,1,1393,661,1967-07-31,0.00421160788351396
usa,resff3_12_1,monthly,ew,1,1408,691,1967-08-31,0.000190776781360267
usa,resff3_12_1,monthly,ew,1,1359,666,1967-09-30,-0.000829456836209587
usa,resff3_12_1,monthly,ew,1,1377,673,1967-10-31,0.0196432654470614
usa,resff3_12_1,monthly,ew,1,1349,644,1967-11-30,-0.00667687794998943
usa,resff3_12_1,monthly,ew,1,1322,589,1967-12-31,0.0297452146145749
usa,resff3_12_1,monthly,ew,1,1361,569,1968-01-31,0.0452851333685948
usa,resff3_12_1,monthly,ew,1,1389,611,1968-02-29,0.00769874135782842
usa,resff3_12_1,monthly,ew,1,1410,655,1968-03-31,0.00266260505610636
usa,resff3_12_1,monthly,ew,1,1373,644,1968-04-30,0.0130276752443309
usa,resff3_12_1,monthly,ew,1,1410,650,1968-05-31,0.0269579319811194
usa,resff3_12_1,monthly,ew,1,1423,623,1968-06-30,0.0133313461962644
usa,resff3_12_1,monthly,ew,1,1427,624,1968-07-31,0.0362162192664535
usa,resff3_12_1,monthly,ew,1,1376,629,1968-08-31,0.033080624875503
usa,resff3_12_1,monthly,ew,1,1366,637,1968-09-30,0.00161022325845564
usa,resff3_12_1,monthly,ew,1,1392,668,1968-10-31,0.0081592377177748
usa,resff3_12_1,monthly,ew,1,1393,688,1968-11-30,0.00133880318408956
usa,resff3_12_1,monthly,ew,1,1393,695,1968-12-31,-0.0108070289475117
usa,resff3_12_1,monthly,ew,1,1422,694,1969-01-31,0.00133594135530053
usa,resff3_12_1,monthly,ew,1,1408,691,1969-02-28,0.0106394559981368
usa,resff3_12_1,monthly,ew,1,1421,706,1969-03-31,0.0228894325719517
usa,resff3_12_1,monthly,ew,1,1393,673,1969-04-30,0.00379564201120439
usa,resff3_12_1,monthly,ew,1,1400,696,1969-05-31,0.0203233559883343
usa,resff3_12_1,monthly,ew,1,1387,670,1969-06-30,-0.00556788065805054
usa,resff3_12_1,monthly,ew,1,1385,688,1969-07-31,0.000495657332771876
usa,resff3_12_1,monthly,ew,1,1387,677,1969-08-31,0.00817395574042899
usa,resff3_12_1,monthly,ew,1,1351,672,1969-09-30,-0.00295960216028933
usa,resff3_12_1,monthly,ew,1,1357,674,1969-10-31,-0.00176199066097726
usa,resff3_12_1,monthly,ew,1,1355,662,1969-11-30,0.0157030507335953
usa,resff3_12_1,monthly,ew,1,1393,685,1969-12-31,0.0143257696788243
usa,resff3_12_1,monthly,ew,1,1371,685,1970-01-31,0.0116148989179905
usa,resff3_12_1,monthly,ew,1,1428,659,1970-02-28,0.0212995601440114
usa,resff3_12_1,monthly,ew,1,1472,711,1970-03-31,0.000530321602311895
usa,resff3_12_1,monthly,ew,1,1465,692,1970-04-30,-0.00474270186318898
usa,resff3_12_1,monthly,ew,1,1491,712,1970-05-31,0.00492286110534447
usa,resff3_12_1,monthly,ew,1,1512,674,1970-06-30,0.051715273501784
usa,resff3_12_1,monthly,ew,1,1492,712,1970-07-31,0.00578382195526361
usa,resff3_12_1,monthly,ew,1,1500,730,1970-08-31,-0.0274372560644156
usa,resff3_12_1,monthly,ew,1,1502,719,1970-09-30,-0.0376853879665491
usa,resff3_12_1,monthly,ew,1,1550,729,1970-10-31,0.0197993233554478
usa,resff3_12_1,monthly,ew,1,1542,738,1970-11-30,-0.0116461648422117
usa,resff3_12_1,monthly,ew,1,1567,739,1970-12-31,0.000805733005482492
usa,resff3_12_1,monthly,ew,1,1586,741,1971-01-31,0.00735795787581436
usa,resff3_12_1,monthly,ew,1,1589,759,1971-02-28,0.00575018954820817
usa,resff3_12_1,monthly,ew,1,1547,742,1971-03-31,0.0155215806209267
usa,resff3_12_1,monthly,ew,1,1486,694,1971-04-30,0.0226077635739
usa,resff3_12_1,monthly,ew,1,1547,736,1971-05-31,0.0115061052617252
usa,resff3_12_1,monthly,ew,1,1550,757,1971-06-30,0.0167577345733832
usa,resff3_12_1,monthly,ew,1,1523,717,1971-07-31,0.00427137093449443
usa,resff3_12_1,monthly,ew,1,1576,766,1971-08-31,0.0310859480876211
usa,resff3_12_1,monthly,ew,1,1590,775,1971-09-30,0.0308180784622965
usa,resff3_12_1,monthly,ew,1,1620,800,1971-10-31,0.0195331445783079
usa,resff3_12_1,monthly,ew,1,1656,809,1971-11-30,0.0107521947262067
usa,resff3_12_1,monthly,ew,1,1635,774,1971-12-31,-0.00896302329865624
usa,resff3_12_1,monthly,ew,1,1669,727,1972-01-31,0.0303650255468083
usa,resff3_12_1,monthly,ew,1,1657,806,1972-02-29,0.0233198822319539
usa,resff3_12_1,monthly,ew,1,1684,812,1972-03-31,0.0119952348152736
usa,resff3_12_1,monthly,ew,1,1701,800,1972-04-30,0.0222467854109922
usa,resff3_12_1,monthly,ew,1,1642,814,1972-05-31,0.0110757640829238
usa,resff3_12_1,monthly,ew,1,1695,790,1972-06-30,0.0111244411248927
usa,resff3_12_1,monthly,ew,1,1713,769,1972-07-31,0.0203902337752422
usa,resff3_12_1,monthly,ew,1,1695,772,1972-08-31,-0.00761701651767805
usa,resff3_12_1,monthly,ew,1,1744,755,1972-09-30,0.00624234944194591
usa,resff3_12_1,monthly,ew,1,1727,785,1972-10-31,0.00557536093600849
usa,resff3_12_1,monthly,ew,1,1737,769,1972-11-30,-0.0166761989179266
usa,resff3_12_1,monthly,ew,1,1727,773,1972-12-31,0.0206936609266807
usa,resff3_12_1,monthly,ew,1,1576,689,1973-01-31,0.0288365544491302
usa,resff3_12_1,monthly,ew,1,1555,727,1973-02-28,0.00938285255182654
usa,resff3_12_1,monthly,ew,1,1590,695,1973-03-31,0.0191080554613713
usa,resff3_12_1,monthly,ew,1,1580,670,1973-04-30,0.0299967942524668
usa,resff3_12_1,monthly,ew,1,1560,676,1973-05-31,0.00818917338345807
usa,resff3_12_1,monthly,ew,1,1509,612,1973-06-30,0.0331927986633648
usa,resff3_12_1,monthly,ew,1,1520,618,1973-07-31,0.0204821280159039
usa,resff3_12_1,monthly,ew,1,1521,614,1973-08-31,0.00440814800205872
usa,resff3_12_1,monthly,ew,1,1535,678,1973-09-30,-0.00307206521543268
usa,resff3_12_1,monthly,ew,1,1504,666,1973-10-31,0.0483026201185957
usa,resff3_12_1,monthly,ew,1,1509,744,1973-11-30,-0.00513989551856103
usa,resff3_12_1,monthly,ew,1,1519,700,1973-12-31,0.0709104187287961
usa,resff3_12_1,monthly,ew,1,1508,742,1974-01-31,-0.00125615110277319
usa,resff3_12_1,monthly,ew,1,1498,661,1974-02-28,0.0110306095929602
usa,resff3_12_1,monthly,ew,1,1528,679,1974-03-31,-0.0063769389346314
usa,resff3_12_1,monthly,ew,1,1500,635,1974-04-30,0.0135270764511583
usa,resff3_12_1,monthly,ew,1,1511,635,1974-05-31,-0.00655482740014148
usa,resff3_12_1,monthly,ew,1,1550,662,1974-06-30,0.0116744873561171
usa,resff3_12_1,monthly,ew,1,1560,656,1974-07-31,-0.000256546822528597
usa,resff3_12_1,monthly,ew,1,1560,668,1974-08-31,0.0248215402319681
usa,resff3_12_1,monthly,ew,1,1566,695,1974-09-30,0.0132032087172796
usa,resff3_12_1,monthly,ew,1,1520,748,1974-10-31,0.0426796581068022
usa,resff3_12_1,monthly,ew,1,1565,773,1974-11-30,0.00845362213105326
usa,resff3_12_1,monthly,ew,1,1596,775,1974-12-31,0.0164786383399475
usa,resff3_12_1,monthly,ew,1,1970,894,1975-01-31,-0.0087993041110836
usa,resff3_12_1,monthly,ew,1,2221,1098,1975-02-28,-0.00016566076258185
usa,resff3_12_1,monthly,ew,1,2560,1193,1975-03-31,0.0350000399448275
usa,resff3_12_1,monthly,ew,1,2675,1331,1975-04-30,0.00850823726231385
usa,resff3_12_1,monthly,ew,1,2667,1287,1975-05-31,0.00443275283958587
usa,resff3_12_1,monthly,ew,1,2750,1193,1975-06-30,0.00468051329596528
usa,resff3_12_1,monthly,ew,1,2800,1154,1975-07-31,-0.00269836634040403
usa,resff3_12_1,monthly,ew,1,2755,1175,1975-08-31,0.00698676134204175
usa,resff3_12_1,monthly,ew,1,2754,1198,1975-09-30,0.00591502994943522
usa,resff3_12_1,monthly,ew,1,2860,1221,1975-10-31,0.0208893836560482
usa,resff3_12_1,monthly,ew,1,2835,1348,1975-11-30,0.0109256025835797
usa,resff3_12_1,monthly,ew,1,2771,1318,1975-12-31,0.000180554452159155
usa,resff3_12_1,monthly,ew,1,2723,1247,1976-01-31,0.00674665405746691
usa,resff3_12_1,monthly,ew,1,2813,1365,1976-02-29,-0.00129701251111085
usa,resff3_12_1,monthly,ew,1,2888,1408,1976-03-31,0.0227884860504112
usa,resff3_12_1,monthly,ew,1,2823,1278,1976-04-30,-0.00171338621388046
usa,resff3_12_1,monthly,ew,1,2884,1136,1976-05-31,-0.0202158271432077
usa,resff3_12_1,monthly,ew,1,2940,1118,1976-06-30,-0.00941285147313377
usa,resff3_12_1,monthly,ew,1,2964,1142,1976-07-31,0.0111636322429156
usa,resff3_12_1,monthly,ew,1,2696,1147,1976-08-31,0.0096599133547007
usa,resff3_12_1,monthly,ew,1,2741,1185,1976-09-30,-0.0035770255326156
usa,resff3_12_1,monthly,ew,1,2899,1188,1976-10-31,0.00449557015140254
usa,resff3_12_1,monthly,ew,1,2812,1209,1976-11-30,0.00319624009318782
usa,resff3_12_1,monthly,ew,1,2852,1170,1976-12-31,0.0065937922136677
usa,resff3_12_1,monthly,ew,1,2756,1257,1977-01-31,0.0361742677557148
usa,resff3_12_1,monthly,ew,1,2767,1382,1977-02-28,0.0208510507830132
usa,resff3_12_1,monthly,ew,1,2643,1249,1977-03-31,0.0134812877762784
usa,resff3_12_1,monthly,ew,1,2680,1200,1977-04-30,0.0216467941993896
usa,resff3_12_1,monthly,ew,1,2767,1263,1977-05-31,0.0100421828497069
usa,resff3_12_1,monthly,ew,1,2708,1232,1977-06-30,0.00934987641757404
usa,resff3_12_1,monthly,ew,1,2704,1278,1977-07-31,0.00467486528023823
usa,resff3_12_1,monthly,ew,1,2697,1241,1977-08-31,0.00366664160926672
usa,resff3_12_1,monthly,ew,1,2687,1195,1977-09-30,0.00563660026373525
usa,resff3_12_1,monthly,ew,1,2705,1230,1977-10-31,-0.0043219817440607
usa,resff3_12_1,monthly,ew,1,2730,1248,1977-11-30,0.00715922312785931
usa,resff3_12_1,monthly,ew,1,2743,1341,1977-12-31,-4.88039237318914e-05
usa,resff3_12_1,monthly,ew,1,2724,1254,1978-01-31,-0.00207676172655112
usa,resff3_12_1,monthly,ew,1,2730,1258,1978-02-28,0.00770648956157754
usa,resff3_12_1,monthly,ew,1,2703,1240,1978-03-31,0.00826798749872665
usa,resff3_12_1,monthly,ew,1,2704,1279,1978-04-30,-0.000667695025704629
usa,resff3_12_1,monthly,ew,1,2642,1162,1978-05-31,0.00881562921138531
usa,resff3_12_1,monthly,ew,1,2704,1342,1978-06-30,0.0182190151095032
usa,resff3_12_1,monthly,ew,1,2709,1294,1978-07-31,0.0163211459438746
usa,resff3_12_1,monthly,ew,1,2652,1287,1978-08-31,0.0258665673175846
usa,resff3_12_1,monthly,ew,1,2699,1308,1978-09-30,0.0135567153391027
usa,resff3_12_1,monthly,ew,1,2658,1272,1978-10-31,-0.0242226288036341
usa,resff3_12_1,monthly,ew,1,2691,1204,1978-11-30,0.00229585665004407
usa,resff3_12_1,monthly,ew,1,2650,1164,1978-12-31,0.00236311117573539
usa,resff3_12_1,monthly,ew,1,2779,1247,1979-01-31,0.0212757504537611
usa,resff3_12_1,monthly,ew,1,2678,1235,1979-02-28,-0.00652711494607215
usa,resff3_12_1,monthly,ew,1,2654,1201,1979-03-31,0.00679095942880566
usa,resff3_12_1,monthly,ew,1,2828,1186,1979-04-30,0.00841160811808883
usa,resff3_12_1,monthly,ew,1,2695,1278,1979-05-31,0.00899891246314714
usa,resff3_12_1,monthly,ew,1,2644,1270,1979-06-30,0.0067915505255258
usa,resff3_12_1,monthly,ew,1,2576,1257,1979-07-31,-0.0098555815218035
usa,resff3_12_1,monthly,ew,1,2637,1274,1979-08-31,0.00979473974647178
usa,resff3_12_1,monthly,ew,1,2642,1262,1979-09-30,0.0201148914140432
usa,resff3_12_1,monthly,ew,1,2713,1222,1979-10-31,0.0103251297995152
usa,resff3_12_1,monthly,ew,1,2696,1247,1979-11-30,0.0384137656512617
usa,resff3_12_1,monthly,ew,1,2591,1194,1979-12-31,0.0370394259055932
usa,resff3_12_1,monthly,ew,1,2636,1161,1980-01-31,0.0413778425446444
usa,resff3_12_1,monthly,ew,1,2631,1090,1980-02-29,0.0352745370244758
usa,resff3_12_1,monthly,ew,1,2585,1131,1980-03-31,-0.0302841050264107
usa,resff3_12_1,monthly,ew,1,2565,1265,1980-04-30,0.0102468842793545
usa,resff3_12_1,monthly,ew,1,2625,1264,1980-05-31,-0.00669139987597273
usa,resff3_12_1,monthly,ew,1,2634,1216,1980-06-30,0.00338803852082147
usa,resff3_12_1,monthly,ew,1,2671,1174,1980-07-31,0.0135984870426735
usa,resff3_12_1,monthly,ew,1,2619,1228,1980-08-31,0.00882961116979231
usa,resff3_12_1,monthly,ew,1,2589,1168,1980-09-30,0.00615776119157807
usa,resff3_12_1,monthly,ew,1,2626,1216,1980-10-31,0.026176275901887
usa,resff3_12_1,monthly,ew,1,2618,1239,1980-11-30,0.0143749616466132
usa,resff3_12_1,monthly,ew,1,2603,1288,1980-12-31,0.00210662103691325
usa,resff3_12_1,monthly,ew,1,2614,1243,1981-01-31,0.00893312097293066
usa,resff3_12_1,monthly,ew,1,2581,1164,1981-02-28,0.0112448078912567
usa,resff3_12_1,monthly,ew,1,2604,1142,1981-03-31,-0.00127736361257735
usa,resff3_12_1,monthly,ew,1,2638,1197,1981-04-30,0.0172504916862528
usa,resff3_12_1,monthly,ew,1,2613,1206,1981-05-31,0.0121231612145096
usa,resff3_12_1,monthly,ew,1,2615,1177,1981-06-30,0.0113280729204522
usa,resff3_12_1,monthly,ew,1,2590,1074,1981-07-31,-0.00515762075749695
